GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Licence fees (114521E),Mining,Minerals License fees,Liberia Revenue Authority (LRA),713612.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Licence fees (114521E),Mining,Other fees/licenses,Liberia Revenue Authority (LRA),66271.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Agriculture,ANNUAL VEHICLE REGISTRATION,Liberia Revenue Authority (LRA),308882.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Agriculture,Other vehicule fees,Liberia Revenue Authority (LRA),59930.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Forestry,ANNUAL VEHICLE REGISTRATION,Liberia Revenue Authority (LRA),41943.8,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Forestry,Other vehicule fees,Liberia Revenue Authority (LRA),34045.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Mining,ANNUAL VEHICLE REGISTRATION,Liberia Revenue Authority (LRA),206294.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Motor vehicle taxes (11451E),Mining,Other vehicule fees,Liberia Revenue Authority (LRA),46212.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,Company Income Tax,Liberia Revenue Authority (LRA),1482836.9,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,Presumptive (small tax) (4%)(200c),Liberia Revenue Authority (LRA),108.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,RURAL PIT for residents (200a),Liberia Revenue Authority (LRA),40527.32,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,RURAL Presumptive tax (200c) for small taxpayers (4%),Liberia Revenue Authority (LRA),,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Agriculture,WH (non-Res.) on Interest. Dividends. Royalties. License Fees. and similar payments,Liberia Revenue Authority (LRA),29428.3,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Forestry,Presumptive (small tax) (4%)(200c),Liberia Revenue Authority (LRA),1000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Forestry,RURAL Presumptive tax (200c) for small taxpayers (4%),Liberia Revenue Authority (LRA),669.2,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Company Income Tax,Liberia Revenue Authority (LRA),365424.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Presumptive (small tax) (4%)(200c),Liberia Revenue Authority (LRA),5066.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,RURAL Presumptive tax (200c) for small taxpayers (4%),Liberia Revenue Authority (LRA),1233.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other rent payments (1415E5),Agriculture,Surface rental,Liberia Revenue Authority (LRA),970726.15,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other rent payments (1415E5),Forestry,Stumpage fees,Liberia Revenue Authority (LRA),2082915.14,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other rent payments (1415E5),Mining,Surface rental,Liberia Revenue Authority (LRA),1476265.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other taxes payable by natural resource companies (116E),Agriculture,Aviation development Fees,Liberia Civil Aviation Authority (LCAA),8200.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other taxes payable by natural resource companies (116E),Mining,Other revenue streams,Liberia Revenue Authority (LRA),4307.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Other taxes payable by natural resource companies (116E),Mining,Transshipment fees,Liberia Revenue Authority (LRA),9281.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Royalties (1415E1),Mining,Royalties,Liberia Revenue Authority (LRA),11045859.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Agriculture,Other exports,Liberia Revenue Authority (LRA),44875.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Forestry,Other exports,Liberia Revenue Authority (LRA),7844.12,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Forestry,Timber Export license fee (FDA regulation 107-7 section 42c) (Forestry - FMCs),Liberia Revenue Authority (LRA),46269.03,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Taxes on exports (1152E),Mining,Other exports,Liberia Revenue Authority (LRA),2110.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
