Full project name,Revenue value,Country,Year
"SUBSOIL USE SPECIAL PERMIT NO. 5405, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5408, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5409, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5410, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5411, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5412, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5413, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5414, DATED 31.10.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5450, DATED 30.12.2011",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5480, DATED 06.02.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5506, DATED 09.04.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5541, DATED 03.05.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5542, DATED 03.05.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5544, DATED 07.05.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5640, DATED 18.09.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5650, DATED 05.10.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5652, DATED 05.10.2012",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5713, DATED 22.01.2013",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5745, DATED 26.03.2013",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 585, DATED 29.07.1996",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 587, DATED 06.08.1996",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5902, DATED 30.01.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5903, DATED 30.01.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5913, DATED 27.02.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5914, DATED 27.02.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 592, DATED 05.08.1996",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5965, DATED 23.07.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5966, DATED 31.07.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 597, DATED 06.08.1996",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 5989, DATED 20.10.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 599, DATED 06.08.1996",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6009, DATED 17.12.2014",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6027, DATED 11.02.2015",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6028, DATED 02.02.2015",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6097, DATED 11.02.2016",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 610, DATED 16.11.2016",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6106, DATED 16.03.2016",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6133, DATED 08.07.2016",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6217, DATED 01.09.2017",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6218, DATED 01.09.2017",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6230, DATED 18.10.2017",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6285, DATED 02.10.2018",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6289, DATED 18.10.2018",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 6349, DATED 10.07.2019",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 72/ДН/49Д18, DATED 28.03.2018",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 832, DATED 31.03.1997",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 914, DATED 09.06.1997",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 944, DATED 27.06.1997",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 945, DATED 27.06.1997",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 946, DATED 27.06.1997",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 947, DATED 27.06.1997",0.0,Ukraine,2019
"SUBSOIL USE SPECIAL PERMIT NO. 0371/ПОЛ, DATED 24.02.2015",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1012, DATED 29.07.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1038, DATED 08.12.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1038, DATED 12.08.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1074, DATED 23.09.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1075, DATED 23.09.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1118, DATED 21.10.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1119, DATED 21.10.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1222, DATED 26.01.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1266, DATED 03.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1267, DATED 03.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1268, DATED 03.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1269, DATED 03.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1269, DATED 10.03.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1273, DATED 03.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1273, DATED 10.03.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1277, DATED 26.03.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1278, DATED 26.03.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1347, DATED 30.04.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1362, DATED 13.05.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1388, DATED 25.05.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1434, DATED 16.06.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1435, DATED 16.06.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1438, DATED 22.06.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1439, DATED 22.06.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1511, DATED 28.07.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1562, DATED 31.08.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1563, DATED 31.08.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1571, DATED 09.07.2016",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1596, DATED 05.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1596, DATED 10.05.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1597, DATED 10.05.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 16/ПЛ/49Д-17, DATED 17.08.2017",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1621, DATED 27.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1622, DATED 27.10.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1637, DATED 11.12.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1643, DATED 11.12.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1643, DATED 12.11.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1669, DATED 17.11.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1670, DATED 17.11.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1671, DATED 17.11.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1685, DATED 12.07.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1703, DATED 22.12.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1714, DATED 25.12.1998",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1736, DATED 02.05.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1757, DATED 22.02.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1772, DATED 05.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1773, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1774, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1775, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1776, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1777, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1778, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1779, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1780, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1786, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1787, DATED 16.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1791, DATED 24.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1793, DATED 24.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1796, DATED 24.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1803, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1804, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1805, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1806, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1807, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1808, DATED 02.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1809, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1810, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1811, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1812, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1813, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1814, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1815, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1816, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1817, DATED 25.03.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1825, DATED 04.05.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1826, DATED 04.05.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1827, DATED 05.04.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1857, DATED 26.04.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1858, DATED 26.04.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1859, DATED 26.04.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1869, DATED 30.04.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1932, DATED 14.04.1997",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1935, DATED 14.07.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1936, DATED 14.07.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1961, DATED 27.03.2017",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1979, DATED 10.09.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 1980, DATED 10.09.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2031, DATED 11.11.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2032, DATED 11.11.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2033, DATED 11.11.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2034, DATED 11.11.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 205016, DATED 30.12.2015",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2060, DATED 21.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2061, DATED 21.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2075, DATED 22.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2086, DATED 24.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2087, DATED 24.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2088, DATED 24.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2089, DATED 24.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2090, DATED 24.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2091, DATED 24.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2102, DATED 27.12.1999",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2139, DATED 21.02.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2142, DATED 23.02.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 217/ЗП/49Д-18, DATED 29.01.2018",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2177, DATED 23.03.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2181, DATED 23.03.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2182, DATED 23.03.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2200, DATED 30.03.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2223, DATED 16.08.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2224, DATED 16.08.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2225, DATED 16.08.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2228, DATED 18.08.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2236, DATED 07.09.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2238, DATED 07.09.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2238, DATED 09.07.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2268, DATED 10.10.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2271, DATED 12.10.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2272, DATED 12.10.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2273, DATED 12.10.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2308, DATED 12.11.2020",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2308, DATED 13.11.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2343, DATED 20.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2350, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2351, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2352, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2353, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2354, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2355, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2356, DATED 28.12.2000",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2363, DATED 31.01.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2364, DATED 31.01.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2365, DATED 31.01.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2367, DATED 01.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2368, DATED 01.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2369, DATED 01.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2370, DATED 08.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2371, DATED 08.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2372, DATED 08.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2373, DATED 08.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2375, DATED 08.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2386, DATED 21.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2387, DATED 21.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2388, DATED 21.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2389, DATED 21.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2390, DATED 21.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2391, DATED 21.02.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2397, DATED 26.03.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2398, DATED 26.03.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2425, DATED 05.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2427, DATED 05.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2428, DATED 05.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2429, DATED 05.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2430, DATED 05.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2433, DATED 09.10.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2437, DATED 11.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2438, DATED 11.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2439, DATED 11.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2452, DATED 23.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2456, DATED 27.04.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2462, DATED 14.05.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2463, DATED 14.05.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2486, DATED 13.06.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2487, DATED 13.06.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2492, DATED 20.06.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2493, DATED 20.06.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2556, DATED 10.12.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2557, DATED 10.12.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2558, DATED 10.12.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2559, DATED 10.12.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2582, DATED 23.11.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2594, DATED 23.11.2001",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2653, DATED 01.03.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2659, DATED 20.12.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2660, DATED 20.12.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2661, DATED 20.12.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2673, DATED 23.12.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2681, DATED 28.12.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2682, DATED 28.12.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2727, DATED 06.06.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2729, DATED 06.06.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2749, DATED 16.10.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2768, DATED 27.08.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2787, DATED 31.05.2006",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2788, DATED 31.05.2006",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2793, DATED 31.05.2006",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2794, DATED 16.10.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2795, DATED 16.10.2002",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2968, DATED 05.05.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2970, DATED 05.05.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2971, DATED 05.05.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2973, DATED 05.05.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 2990, DATED 25.07.2007",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3/ПЛ/49Д-20, DATED 01.11.2020",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3034, DATED 07.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3035, DATED 07.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3037, DATED 07.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3038, DATED 07.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3039, DATED 07.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 310, DATED 27.07.1995",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 310, DATED 31.08.2021",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3104, DATED 08.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3106, DATED 11.08.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3107, DATED 08.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3110, DATED 08.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3111, DATED 08.11.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3113, DATED 11.08.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3116, DATED 12.08.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3117, DATED 12.08.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3118, DATED 12.08.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3191, DATED 10.02.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3193, DATED 10.02.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3194, DATED 10.02.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3252, DATED 16.10.2003",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3333, DATED 31.03.2004",0.0,Ukraine,2020
"SUBSOIL USE SPECIAL PERMIT NO. 3334, DATED 07.01.2004",0.0,Ukraine,2020
