Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
"Subsoil use special permit No. 1685, dated 07.12.1998",1685,Ukrnafta PJSC,Free gas,Production,7300000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1685, dated 07.12.1998",1685,Ukrnafta PJSC,Petroleum gas,Production,7400000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1714, dated 25.12.1998",1714,Ukrnafta PJSC,Crude oil (2709),Production,26700.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1714, dated 25.12.1998",1714,Ukrnafta PJSC,Petroleum gas,Production,3100000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1736, dated 05.02.1999",1736,Ukrnafta PJSC,Crude oil (2709),Production,6800.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1736, dated 05.02.1999",1736,Ukrnafta PJSC,Petroleum gas,Production,2300000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1757, dated 22.02.1999",1757,Ukrnafta PJSC,Crude oil (2709),Production,25700.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1757, dated 22.02.1999",1757,Ukrnafta PJSC,Petroleum gas,Production,14300000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1772, dated 05.03.1999",1772,Ukrgazvydobuvannya JSC,Condensate,Production,220.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1772, dated 05.03.1999",1772,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,12140000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1773, dated 16.03.1999",1773,Ukrnafta PJSC,Condensate,Production,1000.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1773, dated 16.03.1999",1773,Ukrnafta PJSC,Crude oil (2709),Production,34200.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1773, dated 16.03.1999",1773,Ukrnafta PJSC,Free gas,Production,12300000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1773, dated 16.03.1999",1773,Ukrnafta PJSC,Petroleum gas,Production,11900000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1774, dated 16.03.1999",1774,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1510000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1775, dated 16.03.1999",1775,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,13830000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1776, dated 16.03.1999",1776,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,80000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1777, dated 16.03.1999",1777,Ukrgazvydobuvannya JSC,Condensate,Production,10.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1777, dated 16.03.1999",1777,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,5460000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1778, dated 16.03.1999",1778,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,300000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1779, dated 16.03.1999",1779,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1640000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1780, dated 16.03.1999",1780,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1530000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1786, dated 16.03.1999",1786,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,33160000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1787, dated 16.03.1999",1787,Ukrgazvydobuvannya JSC,Condensate,Production,20.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1787, dated 16.03.1999",1787,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,2410000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1791, dated 24.03.1999",1791,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,730000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1793, dated 24.03.1999",1793,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,26870000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1796, dated 24.03.1999",1796,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,7240000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1803, dated 25.03.1999",1803,Ukrgazvydobuvannya JSC,Condensate,Production,3150.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1803, dated 25.03.1999",1803,Ukrgazvydobuvannya JSC,Crude oil (2709),Production,2640.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1803, dated 25.03.1999",1803,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,73870000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1804, dated 25.03.1999",1804,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,4200000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1805, dated 25.03.1999",1805,Ukrgazvydobuvannya JSC,Condensate,Production,2440.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1805, dated 25.03.1999",1805,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,121220000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1806, dated 25.03.1999",1806,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,65260000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1807, dated 25.03.1999",1807,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,190000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1809, dated 25.03.1999",1809,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,60440000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1810, dated 25.03.1999",1810,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,7460000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1811, dated 25.03.1999",1811,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,7140000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1812, dated 25.03.1999",1812,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,80190000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1813, dated 25.03.1999",1813,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,6970000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1814, dated 25.03.1999",1814,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,9260000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1815, dated 25.03.1999",1815,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,520000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1817, dated 25.03.1999",1817,Ukrgazvydobuvannya JSC,Condensate,Production,2290.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1817, dated 25.03.1999",1817,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,182380000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1825, dated 05.04.1999",1825,Ukrnafta PJSC,Crude oil (2709),Production,3.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1825, dated 05.04.1999",1825,Ukrnafta PJSC,Petroleum gas,Production,0.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1826, dated 05.04.1999",1826,Ukrnafta PJSC,Crude oil (2709),Production,600.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1826, dated 05.04.1999",1826,Ukrnafta PJSC,Petroleum gas,Production,2000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1827, dated 05.04.1999",1827,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,15090000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1857, dated 26.04.1999",1857,Ukrnafta PJSC,Crude oil (2709),Production,400.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1857, dated 26.04.1999",1857,Ukrnafta PJSC,Petroleum gas,Production,400000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1869, dated 30.04.1999",1869,Ukrnafta PJSC,Condensate,Production,200.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1869, dated 30.04.1999",1869,Ukrnafta PJSC,Crude oil (2709),Production,1700.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1869, dated 30.04.1999",1869,Ukrnafta PJSC,Free gas,Production,8000000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1869, dated 30.04.1999",1869,Ukrnafta PJSC,Petroleum gas,Production,500000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1932, dated 14.07.1999",1932,Ingulets Iron Ore Enrichment Works PrJSC,Ferruginous magnetite quartzite,Production,28075000.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1935, dated 14.07.1999",1935,Ukrgazvydobuvannya JSC,Condensate,Production,400.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1935, dated 14.07.1999",1935,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,249110000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1936, dated 14.07.1999",1936,Ukrgazvydobuvannya JSC,Condensate,Production,64630.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1936, dated 14.07.1999",1936,Ukrgazvydobuvannya JSC,Crude oil (2709),Production,14670.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1936, dated 14.07.1999",1936,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1124370000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1979, dated 10.09.1999",1979,Ukrgazvydobuvannya JSC,Condensate,Production,8000.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1979, dated 10.09.1999",1979,Ukrgazvydobuvannya JSC,Crude oil (2709),Production,40.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
