Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
Salkhit,Т/19-18-01,Erdenes silver resource,Not applicable,Production,1511.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Shanaganii stone coal mine's western part,т/19-17-10,Bayajikhmanlai,Not applicable,Not applicable,,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Shand khudag,Т/17-05-03,Shokhoi tsagaan bulag,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Shiree nuruu,22-02,Dalanbulag trade,Not applicable,Production,1100.0,m3,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Shokhoit uul,Т/18-13-14,Shokhoi tsagaan bulag,Not applicable,Production,39349.04,Tonnes,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Southgobi province gurvantes soum, Zangat soum, stone coal mine",9-Feb,Javkhlant ord,Not applicable,Production,14300.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Southgobi province gurvantes soum, Zangat soum, stone coal mine",Т/17-11-07,Javkhlant ord,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Talbulag,Т/21-01-12,Taliin gal,Not applicable,Production,71559.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tashgai,T-19-13-01,Duurenbayalag ord,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Test project name,test-0004,Test user,Not applicable,Production,500.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tolgoit,Т/19-02-09,DZ&I,Not applicable,Production,23.8,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsagaan del,14-08-04,Munkhbolor khuree,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsagaan tolgoi,Т/18-13-07,Force gold mining,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsagaan tsakhiur mining,T/B6T/B6T/B6,Specialmines/ Naran mandal enterprises,Not applicable,Production,231.0,Tonnes,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Tsagaan tung, tarigiin sair",T/20-11-09,Tserenbadam,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsagaan uvur,15-03-01,Munkhbolor khuree,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsagaan zalaat,Т/18-07-08,Dorniin chuluulag,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsakhir jalga,ХХ-06-07,Erdene tsagaach,Not applicable,Production,8213.47,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsant Mountain,182,Munkhnoyon suvarga,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tsookhor morit,15-09-05,Uguujbayan khangai,Not applicable,Production,19.9,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tukhum,Т19-07-04,Premium coal corporation,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tumen ail,Т/21-01-06,Ikh tumen khurd,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Tuul east denj 1-3,Т/20-10-13,Platinumland,Not applicable,Production,141.3,Kg,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"Tuul western denj, khotu",14-08-02,khotu,Not applicable,Production,12.68,Kg,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ukhaa khudag coal mine,СТР-02-01,Energy resource,Not applicable,Production,3159712.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ulaan,т/20-01-03,Shin Shin,Not applicable,Production,1007900.0,Tonnes,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ulaanbaatar East Ovoot crushed stone deposit project in Songinokhairkhan district,-,Molor construction,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ulziit teel gold placer mine,Т/19-08-04,BMHS,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Umnubaga stone alabaster mine project,Т/20-06-04,Anu mining minerals,Not applicable,Not applicable,,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Underground use of the southwestern continuation of the lower fluorspar deposit,Т/19-13-16,Uvurgold,Not applicable,Production,1169.0,Kg,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Undur tolgoi 2,Т/18-12-11,Genri,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Unst Khudag,16-04-04,Bilegt khairkhan uul,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Urkhut,-,Universal resources,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Uvurkhushuut,Т/18-14-01,GSB resources,Not applicable,Production,29.1,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
"West long, urt river gold placer mine",13-12,Ariun ornokh,Not applicable,Not applicable,,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Zaidangiin engeriin altnii shoroon ord,Т/19-15-01,Tengeriin khorvoonjig,Not applicable,Production,11.3,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Zeegt,т/19-10-10,Gobi coal and energy,Not applicable,Production,1334.63,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Zest,Т/19-05-06,Bilegt zurvas,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Zost khairkhan,Т/17-06-03,Universal mineral exploration,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Zuunshand project,Т/19-13-07,Mondulaan trade,Not applicable,Production,57.17,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
a,-,Reservoir mongolia,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
kharaaut uul,25-06,Shanjin ord,Not applicable,Production,57869.9,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
mali,T/20-10-15,Mali fluorite,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
shar khad uurkhai,T/18.09.06,FGPM,Not applicable,Production,22899.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
ulziit,14-13-08,Shargabolor,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
usage of 3 crushed stone mines at Bukhugiin khundii,2014,Gangar invest,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
