Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
P701,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P706,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P710,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P724,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P726,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P729,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P735,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P741,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P748,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P752,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P766,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P771,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P774,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P776,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P780,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P787,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P791,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P803,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P810,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P844,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P886,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P901,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P902,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P911,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P920,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P928,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P945,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P947,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P967,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P974,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P975,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P977,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P979,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P980,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P983,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P986,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL006,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL012,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL021,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL056,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL070,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL120,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL139,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL140,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL146,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL147,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL184,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL188,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL189,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL190,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL200,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL210,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL235,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL257,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL273,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL278,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL305,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL316,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL317,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL326,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL328,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PEDL337,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL089,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL178,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL179,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL182,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL199,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL205,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL211,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL220,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL233,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL234,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
PL259,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Pant Quarry,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Pant y Pwll Dwr Quarry,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Pipeline - Oil & Gas Pipelines (England),Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Pipeline Lease - Breagh Field Pipeline,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Pipeline Lease - Laggan Tomore Import Pipes,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Pipeline Lease - Laggan Tormore Export Pipe,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Piper,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Piper,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Portland Land and Minerals,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Portland Quarries,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Rvr Forth Grangemouth,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Scott,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
South Valiant,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Stainton Quarry,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Stowe Hill Cert/Surf Rnt & Roy,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Stowe Hill Option Area,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Tern,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Thistle,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Victor,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Vulcan,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
