index,company_name,Project name,Country,Year,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,ISO Code,Start Date,End Date
part3,,CI-40,Cote d'Ivoire,2018,n/a,CNR INTERNATIONAL,Crude Oil,Production,7966585,Barrels,557093790,USD,CIV,2018-01-01,2018-12-31
part3,,CI-26,Cote d'Ivoire,2018,n/a,CNR INTERNATIONAL,Crude Oil,Production,3107408,Barrels,221306046,USD,CIV,2018-01-01,2018-12-31
part3,,CI-40,Cote d'Ivoire,2018,n/a,CNR INTERNATIONAL,Natural gas (2711),Production,3391483,MMBTU,8817856,USD,CIV,2018-01-01,2018-12-31
part3,,CI-26,Cote d'Ivoire,2018,n/a,CNR INTERNATIONAL,Natural gas (2711),Production,13766202,MMBTU,70343007,USD,CIV,2018-01-01,2018-12-31
part3,,CI-100,Cote d'Ivoire,2018,n/a,TOTAL E & P,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-605,Cote d'Ivoire,2018,n/a,TOTAL E & P,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-27,Cote d'Ivoire,2018,n/a,FOXTROT INTERNATIONAL,Crude Oil,Production,599128,Barrels,40562372,USD,CIV,2018-01-01,2018-12-31
part3,,CI-27,Cote d'Ivoire,2018,n/a,FOXTROT INTERNATIONAL,Natural gas (2711),Production,48108304,MMBTU,312837721,USD,CIV,2018-01-01,2018-12-31
part3,,CI-11,Cote d'Ivoire,2018,n/a,PETROCI CI-11,Crude Oil,Production,111520,Barrels,7856638,USD,CIV,2018-01-01,2018-12-31
part3,,CI-11,Cote d'Ivoire,2018,n/a,PETROCI CI-11,Natural gas (2711),Production,3825238,MMBTU,16358914,USD,CIV,2018-01-01,2018-12-31
part3,,CI-101,Cote d'Ivoire,2018,n/a,ENI IVORY COAST LTD,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-205,Cote d'Ivoire,2018,n/a,ENI IVORY COAST LTD,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-526,Cote d'Ivoire,2018,n/a,KOSMOS,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-602,Cote d'Ivoire,2018,n/a,KOSMOS,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-603,Cote d'Ivoire,2018,n/a,KOSMOS,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-707,Cote d'Ivoire,2018,n/a,KOSMOS,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-708,Cote d'Ivoire,2018,n/a,KOSMOS,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-24,Cote d'Ivoire,2018,n/a,Dragon Oil and Gas S.A,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-12,Cote d'Ivoire,2018,n/a,FOXTROT INTERNATIONAL,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-202,Cote d'Ivoire,2018,n/a,VITOL CDI LIMITED,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-301,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-302,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-500,Cote d'Ivoire,2018,n/a,Société Nationale d'Opérations Pétrolières de Côte d'Ivoire (PETROCI),Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-502,Cote d'Ivoire,2018,n/a,FOXTROT INTERNATIONAL,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-518,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-519,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-520,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-521,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-522,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-523,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-524,Cote d'Ivoire,2018,n/a,TULLOW CI,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-525,Cote d'Ivoire,2018,n/a,VITOL CDI LIMITED,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,CI-526,Cote d'Ivoire,2018,n/a,KOSMOS,Natural gas (2711),Development,,n/a,,n/a,CIV,2018-01-01,2018-12-31
part3,,PUEBLO VIEJO DOMINICANA CORPORATION,Dominican Republic,2018,101886714,Pueblo Viejo Dominicana Corporation,Gold,Production,968337,oz,,n/a,DOM,2018-01-01,2018-12-31
part3,,PUEBLO VIEJO DOMINICANA CORPORATION,Dominican Republic,2018,101886714,Pueblo Viejo Dominicana Corporation,Silver,Production,5006410,oz,,n/a,DOM,2018-01-01,2018-12-31
part3,,PUEBLO VIEJO DOMINICANA CORPORATION,Dominican Republic,2018,101886714,Pueblo Viejo Dominicana Corporation,Copper (2603),Production,927,Tonnes,,n/a,DOM,2018-01-01,2018-12-31
part3,,ENVIROGOLD (LAS LAGUNAS) LIMITED,Dominican Republic,2018,130417784,"Envirogold (Las Lagunas), Limited",Gold,Production,43039,oz,,n/a,DOM,2018-01-01,2018-12-31
part3,,ENVIROGOLD (LAS LAGUNAS) LIMITED,Dominican Republic,2018,130417784,"Envirogold (Las Lagunas), Limited",Silver,Production,131380,oz,,n/a,DOM,2018-01-01,2018-12-31
part3,,FALCONBRIDGE DOMINICANA S.A.,Dominican Republic,2018,101007176,"Falconbridge Dominicana, S.A.",Nickel (2604),Production,19214,Tonnes,,n/a,DOM,2018-01-01,2018-12-31
part3,,FALCONBRIDGE DOMINICANA S.A.,Dominican Republic,2018,101007176,"Falconbridge Dominicana, S.A.",Nickel (2604),Production,53697,Tonnes,,n/a,DOM,2018-01-01,2018-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2018,101530286,"Corporación Minera Dominicana, S.A.",Gold,Production,5659,oz,,n/a,DOM,2018-01-01,2018-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2018,101530286,"Corporación Minera Dominicana, S.A.",Silver,Production,215328,oz,,n/a,DOM,2018-01-01,2018-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2018,101530286,"Corporación Minera Dominicana, S.A.",Copper (2603),Production,7661,Tonnes,,n/a,DOM,2018-01-01,2018-12-31
part3,,PUEBLO VIEJO DOMINICANA CORPORATION,Dominican Republic,2019,101886714,Pueblo Viejo Dominicana Corporation,Gold,Production,28,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,PUEBLO VIEJO DOMINICANA CORPORATION,Dominican Republic,2019,101886714,Pueblo Viejo Dominicana Corporation,Silver,Production,91,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,PUEBLO VIEJO DOMINICANA CORPORATION,Dominican Republic,2019,101886714,Pueblo Viejo Dominicana Corporation,Copper (2603),Production,392,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,ENVIROGOLD (LAS LAGUNAS) LIMITED,Dominican Republic,2019,130417784,"Envirogold (Las Lagunas), Limited",Gold,Production,1,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,ENVIROGOLD (LAS LAGUNAS) LIMITED,Dominican Republic,2019,130417784,"Envirogold (Las Lagunas), Limited",Silver,Production,3,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,FALCONBRIDGE DOMINICANA S.A.,Dominican Republic,2019,101007176,"Falconbridge Dominicana, S.A.",Nickel (2604),Production,78662,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2019,101530286,"Corporación Minera Dominicana, S.A.",Gold,Production,0,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2019,101530286,"Corporación Minera Dominicana, S.A.",Silver,Production,5,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2019,101530286,"Corporación Minera Dominicana, S.A.",Copper (2603),Production,0,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2019,101530286,"Corporación Minera Dominicana, S.A.",Zinc,Production,0,Tonnes,,n/a,DOM,2019-01-01,2019-12-31
part3,,BARRICK PUEBLO VIEJO DOMINICAN CORPORATION,Dominican Republic,2020,101886714,Barrick Pueblo Viejo Dominican Corporation,Gold,Production,26,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,BARRICK PUEBLO VIEJO DOMINICAN CORPORATION,Dominican Republic,2020,101886714,Barrick Pueblo Viejo Dominican Corporation,Silver,Production,78,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,BARRICK PUEBLO VIEJO DOMINICAN CORPORATION,Dominican Republic,2020,101886714,Barrick Pueblo Viejo Dominican Corporation,Copper (2603),Production,,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,ENVIROGOLD (LAS LAGUNAS) LIMITED,Dominican Republic,2020,130417784,"Envirogold (Las Lagunas), Limited",Gold,Production,,oz,,n/a,DOM,2020-01-01,2020-12-31
part3,,ENVIROGOLD (LAS LAGUNAS) LIMITED,Dominican Republic,2020,130417784,"Envirogold (Las Lagunas), Limited",Silver,Production,,oz,,n/a,DOM,2020-01-01,2020-12-31
part3,,FALCONBRIDGE DOMINICANA S.A.,Dominican Republic,2020,101007176,"Falconbridge Dominicana, S.A.",Nickel (2604),Production,59211,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2020,101530286,"Corporación Minera Dominicana, S.A.",Gold,Production,0,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2020,101530286,"Corporación Minera Dominicana, S.A.",Silver,Production,2,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2020,101530286,"Corporación Minera Dominicana, S.A.",Copper (2603),Production,0,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,CORPORACIÓN MINERA DOMINICANA S.A.,Dominican Republic,2020,101530286,"Corporación Minera Dominicana, S.A.",Zinc,Production,2361,Tonnes,,n/a,DOM,2020-01-01,2020-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2017,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2017,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2017,n/a,DEA Deutsche Erdoel AG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN",Germany,2017,n/a,DEA Deutsche Erdoel AG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR LANDESHAUPTKASSE BREMEN",Germany,2017,n/a,DEA Deutsche Erdoel AG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2017,n/a,DEA Deutsche Erdoel AG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2017,n/a,ExxonMobil Central Europe Holding GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2017,n/a,ExxonMobil Central Europe Holding GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2017,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2017,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2017,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN",Germany,2017,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2017,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2017,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2017,n/a,Vermilion Energy Germany GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT",Germany,2017,n/a,K+S Aktiengesellschaft,Potash and salts,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG",Germany,2017,n/a,Wacker Chemie AG,Potash and salts,Production,,n/a,,n/a,DEU,2017-01-01,2017-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2018,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2018,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2018,n/a,DEA Deutsche Erdöl AG (now: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN",Germany,2018,n/a,DEA Deutsche Erdöl AG (now: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2018,n/a,ExxonMobil Central Europe Holding GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2018,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN",Germany,2018,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2018,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2018,n/a,Wintershall GmbH (heute: Wintershall DEA Deutschland GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT",Germany,2018,n/a,K+S Aktiengesellschaft,Potash and salts,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2018,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FREIE UND HANSESTADT HAMBURG, HAMBURG",Germany,2018,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2018,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2018,n/a,Vermillion Energy Germany GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG",Germany,2018,n/a,Wacker Chemie AG,Potash and salts,Production,,n/a,,n/a,DEU,2018-01-01,2018-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2019,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2019,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2019,n/a,DEA Deutsche Erdöl AG (now: Wintershall DEA International AG),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN",Germany,2019,n/a,DEA Deutsche Erdöl AG (now: Wintershall DEA International AG),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2019,n/a,ExxonMobil Central Europe Holding GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"REGIERUNGS-PRÄSIDIUM DARMSTADT, WIESBADEN, HESSE",Germany,2019,n/a,K+S Minerals and Agriculture GmbH,Potash and salts,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT",Germany,2019,n/a,K+S Minerals and Agriculture GmbH,Potash and salts,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2019,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FREIE UND HANSESTADT HAMBURG, HAMBURG",Germany,2019,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2019,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2019,n/a,Vermillion Energy Germany GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG",Germany,2019,n/a,Wacker Chemie AG,Potash and salts,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2019,n/a,Wintershall Holding GmbH (heute: Wintershall DEA GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN",Germany,2019,n/a,Wintershall Holding GmbH (heute: Wintershall DEA GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2019,n/a,Wintershall Holding GmbH (heute: Wintershall DEA GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2019,n/a,Wintershall Holding GmbH (heute: Wintershall DEA GmbH),Crude oil and natural gas,Production,,n/a,,n/a,DEU,2019-01-01,2019-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2020,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA",Germany,2020,n/a,BEB Erdgas und Erdöl GmbH & Co. KG,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2020,n/a,ExxonMobil Central Europe Holding GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"BERZIRKSREGIERUNG ARNSBERG, ARNSBERG, NORTH RHINE-WESTPHALIA",Germany,2020,n/a,ExxonMobil Central Europe Holding GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"FORSTAMT PFÄLZER RHEINAUEN, BELLHEIM, RHINELAND PALATINE",Germany,2020,n/a,Heidelberger Sand und Kies GmbH,Potash and salts,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"REGIERUNGS-PRÄSIDIUM DARMSTADT, WIESBADEN, HESSE",Germany,2020,n/a,K+S Minerals and Agriculture GmbH,Potash and salts,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT",Germany,2020,n/a,K+S Minerals and Agriculture GmbH,Potash and salts,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY",Germany,2020,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FREIE UND HANSESTADT HAMBURG, HAMBURG",Germany,2020,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
part3,,"LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE",Germany,2020,n/a,Neptune Energy Deutschland GmbH,Crude oil and natural gas,Production,,n/a,,n/a,DEU,2020-01-01,2020-12-31
