index,company_name,composite_key,company_type,company_id,company_sector,company_commodities,company_public_listing_or_website,company_audited_financial statement_or_equivalent,Payments to Governments Report,Country2,ISO Code 2,Year2,Start Date 2,End Date 2
1643_part3,GREEN EARTH GEMS CO. LTD,GREEN EARTH GEMS CO. LTD-Myanmar-2018,Private,112434720,Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1644_part3,GREEN MOUNTAIN CO,GREEN MOUNTAIN CO-Myanmar-2018,Private,137474379,Mining,Gem; Jade,n/a,n/a,3.28469137781E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1645_part3,GREEN STRATEGIC MINING COMPANY LIMITED,GREEN STRATEGIC MINING COMPANY LIMITED-Myanmar-2018,Private,100706083,Mining,Quartz,n/a,n/a,6407600,Myanmar,MMR,2018,4/1/2017,3/31/2018
1646_part3,GROUP OF FOUR MINING COMPANY LIMITED,GROUP OF FOUR MINING COMPANY LIMITED-Myanmar-2018,Private,100430363,Mining,Coal,n/a,n/a,154371786,Myanmar,MMR,2018,4/1/2017,3/31/2018
1647_part3,HARBOR STAR MINING COMPANY LIMITED,HARBOR STAR MINING COMPANY LIMITED-Myanmar-2018,Private,110005199,Mining,Copper; Lead; Zinc,n/a,n/a,3.5374001695E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1648_part3,HAWK STAR (GEM & JEWELLERY) CO.LTD,HAWK STAR (GEM & JEWELLERY) CO.LTD-Myanmar-2018,Private,"1069,2012-2013",Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1649_part3,HEAY HEIN COMPANY LIMITED,HEAY HEIN COMPANY LIMITED-Myanmar-2018,Private,102961366,Mining,Coal,n/a,n/a,288376980,Myanmar,MMR,2018,4/1/2017,3/31/2018
1650_part3,HEIN AUNG LIN HTET JADE CO. LTD,HEIN AUNG LIN HTET JADE CO. LTD-Myanmar-2018,Private,111951209,Mining,Gem; Jade,n/a,n/a,2.2242728553E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1651_part3,HERA CO.LTD (HEE YA GEMS),HERA CO.LTD (HEE YA GEMS)-Myanmar-2018,Private,100702312,Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1652_part3,HOLE IN ONE,HOLE IN ONE-Myanmar-2018,Private,149493417,Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1653_part3,HONG YENG YEE SHIN GEMS & JADE COMPANY LTD,HONG YENG YEE SHIN GEMS & JADE COMPANY LTD-Myanmar-2018,Private,113631473,Mining,Gem; Jade,n/a,n/a,6.69649582E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1654_part3,HPAKAN KING GEMS & JEWELLERY CO. LTD,HPAKAN KING GEMS & JEWELLERY CO. LTD-Myanmar-2018,Private,"1455,2009-2010",Mining,Gem; Jade,n/a,n/a,5.166770366E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1655_part3,HTAR WA YA,HTAR WA YA-Myanmar-2018,Private,n/a,Mining,,n/a,n/a,1.84330805784E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1656_part3,HTAT AYE YAR,HTAT AYE YAR-Myanmar-2018,Private,107652248,Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1657_part3,HTAT YEE LINN MINING & REFINERY COMPANY LIMITED,HTAT YEE LINN MINING & REFINERY COMPANY LIMITED-Myanmar-2018,Private,103472008,Mining,Gold,n/a,n/a,33641002,Myanmar,MMR,2018,4/1/2017,3/31/2018
1658_part3,HTAY FAMILY COMPANY LIMITED,HTAY FAMILY COMPANY LIMITED-Myanmar-2018,Private,"3269,2016-17",Mining,Antimony,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1659_part3,HTAY PAING,HTAY PAING-Myanmar-2018,Private,105130775,Mining,Gem; Jade,n/a,n/a,6.719890616E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1660_part3,HTOO INTERNATIONAL INDUSTRY GROUP COMPANY LIMITED,HTOO INTERNATIONAL INDUSTRY GROUP COMPANY LIMITED-Myanmar-2018,Private,131415710,Mining,Iron; Coal; Gypsum,n/a,n/a,606603830,Myanmar,MMR,2018,4/1/2017,3/31/2018
1661_part3,HTUN TAUK ZABU GEMS & JEWELLERY CO,HTUN TAUK ZABU GEMS & JEWELLERY CO-Myanmar-2018,Private,101178919,Mining,Gem; Jade,n/a,n/a,2.85025860133E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1662_part3,HTUT KHAUNG KYAW MINING COMPANY LIMITED,HTUT KHAUNG KYAW MINING COMPANY LIMITED-Myanmar-2018,Private,105552475,Mining,Coal; Gold,n/a,n/a,39618218,Myanmar,MMR,2018,4/1/2017,3/31/2018
1663_part3,IGE PTE. LTD.,IGE PTE. LTD.-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1664_part3,INNWA NAY CHI CO,INNWA NAY CHI CO-Myanmar-2018,Private,107341439,Mining,Gem; Jade,n/a,n/a,9.174981444E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1665_part3,ISTECH ENERGY EP-5 PTE LTD. (MYANMAR BRANCH),ISTECH ENERGY EP-5 PTE LTD. (MYANMAR BRANCH)-Myanmar-2018,Private,105603525,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,881340,Myanmar,MMR,2018,4/1/2017,3/31/2018
1666_part3,JADE BROTHERS,JADE BROTHERS-Myanmar-2018,Private,115037854,Mining,Gem; Jade,n/a,n/a,40056360,Myanmar,MMR,2018,4/1/2017,3/31/2018
1667_part3,JADE CRYSTAL PALACE,JADE CRYSTAL PALACE-Myanmar-2018,Private,107791612,Mining,Gem; Jade,n/a,n/a,6766920,Myanmar,MMR,2018,4/1/2017,3/31/2018
1668_part3,JADE LAND,JADE LAND-Myanmar-2018,Private,102449940,Mining,Gem; Jade,n/a,n/a,991522.21,Myanmar,MMR,2018,4/1/2017,3/31/2018
1669_part3,JADE MASTER,JADE MASTER-Myanmar-2018,Private,115160419,Mining,Gem; Jade,n/a,n/a,7.042568738E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1670_part3,JADE MOUNTAIN,JADE MOUNTAIN-Myanmar-2018,Private,176743174,Mining,Gem; Jade,n/a,n/a,5.42554046552E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1671_part3,JADE PADATAR GEMS COLTD,JADE PADATAR GEMS COLTD-Myanmar-2018,Private,115325728,Mining,Gem; Jade,n/a,n/a,1.35713225265E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1672_part3,JADE PIONEER MINING LIMITED,JADE PIONEER MINING LIMITED-Myanmar-2018,Private,102272692,Mining,Gem; Jade,n/a,n/a,1.143888874E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1673_part3,JADE THAN LWIN,JADE THAN LWIN-Myanmar-2018,Private,115655183,Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1674_part3,JADE THAPYAE CO.LTD,JADE THAPYAE CO.LTD-Myanmar-2018,Private,114035033,Mining,Gem; Jade,n/a,n/a,4.050781486E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1675_part3,JADE THAZIN,JADE THAZIN-Myanmar-2018,Private,113784563,Mining,Gem; Jade,n/a,n/a,2.3122188741E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1676_part3,JADE TREASURE,JADE TREASURE-Myanmar-2018,Private,105726791,Mining,Gem; Jade,n/a,n/a,3.0116317356E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1677_part3,JEWEL CROWN COMPANY,JEWEL CROWN COMPANY-Myanmar-2018,Private,105805837,Mining,Gem; Jade,n/a,n/a,4.3049986963E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1678_part3,JUBILANT OIL & GAS PTE. LTD.,JUBILANT OIL & GAS PTE. LTD.-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1679_part3,JUNE CEMENT INDUSTRY LTD.,JUNE CEMENT INDUSTRY LTD.-Myanmar-2018,Private,117418820,Mining,Granite,n/a,n/a,49003638,Myanmar,MMR,2018,4/1/2017,3/31/2018
1680_part3,KACHIN NATIONAL DEVELOPMENT,KACHIN NATIONAL DEVELOPMENT-Myanmar-2018,Private,112066055,Mining,Gem; Jade,n/a,n/a,7.1320157825E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1681_part3,KAN PWINT OO,KAN PWINT OO-Myanmar-2018,Private,108440619,Mining,Gem; Jade,n/a,n/a,6.2033455448E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1682_part3,KAN PWINT OO MINING COMPANY LIMITED,KAN PWINT OO MINING COMPANY LIMITED-Myanmar-2018,Private,110622678,Mining,Coal,n/a,n/a,264186549,Myanmar,MMR,2018,4/1/2017,3/31/2018
1683_part3,KAN SEIN PWINT,KAN SEIN PWINT-Myanmar-2018,Private,106369615,Mining,Gem; Jade,n/a,n/a,5799379.69,Myanmar,MMR,2018,4/1/2017,3/31/2018
1684_part3,KANBAWZA INDUSTRIES LTD,KANBAWZA INDUSTRIES LTD-Myanmar-2018,Private,134879211,Mining,Limestone; Coal; Gypsum,n/a,n/a,850561773,Myanmar,MMR,2018,4/1/2017,3/31/2018
1685_part3,KAUNG HTET KHAING,KAUNG HTET KHAING-Myanmar-2018,Private,117705390,Mining,Gem; Jade,n/a,n/a,6.11569678E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1686_part3,KAUNG HTIKE,KAUNG HTIKE-Myanmar-2018,Private,102673077,Mining,Gem; Jade,n/a,n/a,6810780,Myanmar,MMR,2018,4/1/2017,3/31/2018
1687_part3,KAUNG MON YADANAR,KAUNG MON YADANAR-Myanmar-2018,Private,103303893,Mining,Gem; Jade,n/a,n/a,1.0877749771E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1688_part3,KAUNG MYAT THU KA,KAUNG MYAT THU KA-Myanmar-2018,Private,1005814935,Mining,Gem; Jade,n/a,n/a,3.55913469357E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1689_part3,KAUNG SU AUNG,KAUNG SU AUNG-Myanmar-2018,Private,107642706,Mining,Gem; Jade,n/a,n/a,1.61483218868E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1690_part3,KAUNG SWAN HTET CO,KAUNG SWAN HTET CO-Myanmar-2018,Private,110392907,Mining,Gem; Jade,n/a,n/a,1.58898650043E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1691_part3,KAUNG TAW MYAY,KAUNG TAW MYAY-Myanmar-2018,Private,105747071,Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1692_part3,KAUNG WAI YAN CO,KAUNG WAI YAN CO-Myanmar-2018,Private,110033095,Mining,Gem; Jade,n/a,n/a,1.6760238108E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1693_part3,KAYAH STATE MINERAL PRODUCTION COMPANY LIMITED,KAYAH STATE MINERAL PRODUCTION COMPANY LIMITED-Myanmar-2018,Private,111611327,Mining,Tin; Tungsten,n/a,n/a,103166129,Myanmar,MMR,2018,4/1/2017,3/31/2018
1694_part3,KHAING LON GEMS CO. LTD,KHAING LON GEMS CO. LTD-Myanmar-2018,Private,116262495,Mining,Gem; Jade,n/a,n/a,9.7831326526E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1695_part3,KHANT SHWE PYI CO.LTD,KHANT SHWE PYI CO.LTD-Myanmar-2018,Private,102548493,Mining,Gem; Jade,n/a,n/a,7.2042085508E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1696_part3,KHIN ZAW AUNG & BROTHER,KHIN ZAW AUNG & BROTHER-Myanmar-2018,Private,109567442,Mining,Gem; Jade,n/a,n/a,3.55332419822E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1697_part3,KHINE MYANMAR,KHINE MYANMAR-Myanmar-2018,Private,161540552,Mining,Gem; Jade,n/a,n/a,2.3964916251E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1698_part3,KHINE THIT SAR,KHINE THIT SAR-Myanmar-2018,Private,100833727,Mining,Gem; Jade,n/a,n/a,4.333161002E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1699_part3,KHUN PAOOE,KHUN PAOOE-Myanmar-2018,Private,162307657,Mining,Gem; Jade,n/a,n/a,5.20646609208E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1700_part3,KOREA GAS CORPORATION,KOREA GAS CORPORATION-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1701_part3,KYAING INTERNATIONAL (GKI),KYAING INTERNATIONAL (GKI)-Myanmar-2018,Private,106577293,Mining,Gem; Jade,n/a,n/a,2.94855321892E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1702_part3,KYAL SIN PHYU,KYAL SIN PHYU-Myanmar-2018,Private,103508312,Mining,Gem; Jade,n/a,n/a,2.369782452E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1703_part3,KYAN FAMILY,KYAN FAMILY-Myanmar-2018,Private,104947204,Mining,Gem; Jade,n/a,n/a,1.740429106E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1704_part3,KYAUK MYET SHWE PYI,KYAUK MYET SHWE PYI-Myanmar-2018,Private,100174359,Mining,Gem; Jade,n/a,n/a,1.34048669757E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1705_part3,KYAUK SAME NAN TAW (GKN),KYAUK SAME NAN TAW (GKN)-Myanmar-2018,Private,100798247,Mining,Gem; Jade,n/a,n/a,2.90429248483E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1706_part3,KYAUK SEINN MINN GEMS,KYAUK SEINN MINN GEMS-Myanmar-2018,Private,103472296,Mining,Gem; Jade,n/a,n/a,5.3670669321E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1707_part3,KYAUK SEINN SUN SHWIN JADE GEMS & JEWELLERY CO LTD,KYAUK SEINN SUN SHWIN JADE GEMS & JEWELLERY CO LTD-Myanmar-2018,Private,103832675,Mining,Gem; Jade,n/a,n/a,1.87550798351E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1708_part3,KYAUK SEINN WINGABAR JADE GEMS & JEWELLERY CO.LTD,KYAUK SEINN WINGABAR JADE GEMS & JEWELLERY CO.LTD-Myanmar-2018,Private,133473467,Mining,Gem; Jade,n/a,n/a,8.4227805998E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1709_part3,KYAUT MYAT MIN,KYAUT MYAT MIN-Myanmar-2018,Private,113325240,Mining,Gem; Jade,n/a,n/a,1.0193766376E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1710_part3,KYAUT SEINNN KARBARKYAW,KYAUT SEINNN KARBARKYAW-Myanmar-2018,Private,100818132,Mining,Gem; Jade,n/a,n/a,5.2788156904E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1711_part3,KYAW NAING & BROTHERS,KYAW NAING & BROTHERS-Myanmar-2018,Private,151554474,Mining,Gem; Jade,n/a,n/a,1.7022129324E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1712_part3,KYEI LINN GEMS & JADE COMPANY,KYEI LINN GEMS & JADE COMPANY-Myanmar-2018,Private,11522 6118,Mining,Gem; Jade,n/a,n/a,4576706.98,Myanmar,MMR,2018,4/1/2017,3/31/2018
1713_part3,KYI WAI YAN,KYI WAI YAN-Myanmar-2018,Private,102754441,Mining,Gem; Jade,n/a,n/a,1.5904222669E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1714_part3,LAW LU,LAW LU-Myanmar-2018,Private,136924281,Mining,Gem; Jade,n/a,n/a,8.540900708E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1715_part3,LAWKA NANDAR,LAWKA NANDAR-Myanmar-2018,Private,101487253,Mining,Gem; Jade,n/a,n/a,6.4598742355E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1716_part3,LINN HTET AUNG GEMS CO.LTD.,LINN HTET AUNG GEMS CO.LTD.-Myanmar-2018,Private,1952818234,Mining,Gem; Jade,n/a,n/a,4.4667755154E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1717_part3,LINN LETT WIN YADANAR GEMS CO LTD,LINN LETT WIN YADANAR GEMS CO LTD-Myanmar-2018,Private,150969522,Mining,Gem; Jade,n/a,n/a,3.726639723269E10,Myanmar,MMR,2018,4/1/2017,3/31/2018
1718_part3,LINN PYAE MINING COMPANY LIMITED,LINN PYAE MINING COMPANY LIMITED-Myanmar-2018,Private,116551748,Mining,Lead; Zinc,n/a,n/a,4.191151846E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1719_part3,LOI CHAI NAGAR MINING COMPANY LIMITED,LOI CHAI NAGAR MINING COMPANY LIMITED-Myanmar-2018,Private,110744463,Mining,Coal,n/a,n/a,327979242,Myanmar,MMR,2018,4/1/2017,3/31/2018
1720_part3,LON HAI,LON HAI-Myanmar-2018,Private,134823119,Mining,Gem; Jade,n/a,n/a,8313540,Myanmar,MMR,2018,4/1/2017,3/31/2018
1721_part3,LONG BYIT,LONG BYIT-Myanmar-2018,Private,104973124,Mining,Gem; Jade,n/a,n/a,1.0206719902E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1722_part3,LUCKY STAR JADE GROUP,LUCKY STAR JADE GROUP-Myanmar-2018,Private,162113011,Mining,Gem; Jade,n/a,n/a,3.717848888E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1723_part3,LYAN SHAN,LYAN SHAN-Myanmar-2018,Private,108840048,Mining,Gem; Jade,n/a,n/a,6.3586951563E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1724_part3,MA LI KHA GEM STONE CO,MA LI KHA GEM STONE CO-Myanmar-2018,Private,105456425,Mining,Gem; Jade,n/a,n/a,7.1510925581E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1725_part3,MACHINERY AND SOLUTIONS CO. LTD.,MACHINERY AND SOLUTIONS CO. LTD.-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,30410955,Myanmar,MMR,2018,4/1/2017,3/31/2018
1726_part3,MANDALAY DISTRIBUTION & MINING COMPANY LIMITED,MANDALAY DISTRIBUTION & MINING COMPANY LIMITED-Myanmar-2018,Private,104054625,Mining,Coal,n/a,n/a,537215599,Myanmar,MMR,2018,4/1/2017,3/31/2018
1727_part3,MANDALAY GOLDEN FRIEND MINING CO. LTD.,MANDALAY GOLDEN FRIEND MINING CO. LTD.-Myanmar-2018,Private,118051289,Mining,Coal,n/a,n/a,249300800,Myanmar,MMR,2018,4/1/2017,3/31/2018
1728_part3,MAUREL & PROM EXPLORATION & PRODUCTION,MAUREL & PROM EXPLORATION & PRODUCTION-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1729_part3,MAX (MYANMAR) COMPANY LIMITED,MAX (MYANMAR) COMPANY LIMITED-Myanmar-2018,Private,141288016,Mining,Coal; Limestone,n/a,n/a,1688236849,Myanmar,MMR,2018,4/1/2017,3/31/2018
1730_part3,MAY FLOWER MINING ENTERPRISES LIMITED,MAY FLOWER MINING ENTERPRISES LIMITED-Myanmar-2018,Private,100784866,Mining,Coal; Gold,n/a,n/a,25163776,Myanmar,MMR,2018,4/1/2017,3/31/2018
1731_part3,MEGA STAR JEWEL LIMITED,MEGA STAR JEWEL LIMITED-Myanmar-2018,Private,110022956,Mining,Gem; Jade,n/a,n/a,1.6439945745E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1732_part3,MELODIOUS GEMS COMPANY LIMITED,MELODIOUS GEMS COMPANY LIMITED-Myanmar-2018,Private,105609108,Mining,Gem; Jade,n/a,n/a,1.0846815102E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1733_part3,METAL METERO,METAL METERO-Myanmar-2018,Private,105818165,Mining,Gem; Jade,n/a,n/a,7451167.69,Myanmar,MMR,2018,4/1/2017,3/31/2018
1734_part3,MINING WORLD COMPANY LIMITED,MINING WORLD COMPANY LIMITED-Myanmar-2018,Private,114974269,Mining,Tin; Tungsten,n/a,n/a,1.0746721032E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1735_part3,MOATTAMA GAS TRANSPORTATION CO.LTD(MGTC),MOATTAMA GAS TRANSPORTATION CO.LTD(MGTC)-Myanmar-2018,Private,142356155,n/v,,n/a,n/a,187613264454,Myanmar,MMR,2018,4/1/2017,3/31/2018
1736_part3,MOE BROTHERS,MOE BROTHERS-Myanmar-2018,Private,102595246,Mining,Gem; Jade,n/a,n/a,6.384578868E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1737_part3,MOECO ASIA PTE. LTD,MOECO ASIA PTE. LTD-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1738_part3,MOGOK PRIDE,MOGOK PRIDE-Myanmar-2018,Private,107022201,Mining,Gem; Jade,n/a,n/a,6821561.27,Myanmar,MMR,2018,4/1/2017,3/31/2018
1739_part3,MOUNT CHING YING MINING COMPANY LIMITED,MOUNT CHING YING MINING COMPANY LIMITED-Myanmar-2018,Private,105617070,Mining,Lead; Zin; Marble,n/a,n/a,47585200,Myanmar,MMR,2018,4/1/2017,3/31/2018
1740_part3,MPRL E&P,MPRL E&P-Myanmar-2018,Private,177811262,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,-14675019330,Myanmar,MMR,2018,4/1/2017,3/31/2018
1741_part3,MYA GARDEN (GEG),MYA GARDEN (GEG)-Myanmar-2018,Private,115165925,Mining,Gem; Jade,n/a,n/a,8.34163098676E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1742_part3,MYA SAN DAR (MSD),MYA SAN DAR (MSD)-Myanmar-2018,Private,107669450,Mining,Gem; Jade,n/a,n/a,2772994.5,Myanmar,MMR,2018,4/1/2017,3/31/2018
1743_part3,MYA YAUNG TUN,MYA YAUNG TUN-Myanmar-2018,Private,"2393,2012-2013",Mining,Gem; Jade,n/a,n/a,8.931027905E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1744_part3,MYANMA ECONOMIC HOLDINGS PUBLIC COMPANY LIMITED,MYANMA ECONOMIC HOLDINGS PUBLIC COMPANY LIMITED-Myanmar-2018,Private,103947189,Mining,Gold; Copper; Coal; Granite; Bauxite,n/a,n/a,2.913386479031E10,Myanmar,MMR,2018,4/1/2017,3/31/2018
1745_part3,MYANMA SEINN LEI AUNG GEMS CO LTD.,MYANMA SEINN LEI AUNG GEMS CO LTD.-Myanmar-2018,Private,104372880,Mining,Gem; Jade,n/a,n/a,1.89997579484E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1746_part3,MYANMAR ANDMAN CO. LTD,MYANMAR ANDMAN CO. LTD-Myanmar-2018,Private,104651240,Mining,Pearl,n/a,n/a,66125034,Myanmar,MMR,2018,4/1/2017,3/31/2018
1747_part3,MYANMAR APEX MINING CO. LTD,MYANMAR APEX MINING CO. LTD-Myanmar-2018,Private,101715809,Mining,Coal,n/a,n/a,2.61795703209E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1748_part3,MYANMAR ATLANTIC CO. LTD,MYANMAR ATLANTIC CO. LTD-Myanmar-2018,Private,109939404,Mining,Pearl,n/a,n/a,203473228,Myanmar,MMR,2018,4/1/2017,3/31/2018
1749_part3,MYANMAR CNMC NICKEL COMPANY LIMITED,MYANMAR CNMC NICKEL COMPANY LIMITED-Myanmar-2018,Private,108341157,Mining,Nickel,n/a,n/a,7.5343236911E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1750_part3,MYANMAR ECONOMIC CORPORATION LIMITED,MYANMAR ECONOMIC CORPORATION LIMITED-Myanmar-2018,Private,"1,054,441,922,019",Mining,Gem; Jade,n/a,n/a,4.869533741E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1751_part3,MYANMAR ECONOMIC CORPORATION LIMITED,MYANMAR ECONOMIC CORPORATION LIMITED-Myanmar-2018,Private,105444192,Mining,Limestone; Clay; Copper; Coal; Marble; Granite; Gypsum,n/a,n/a,1.039892355915E10,Myanmar,MMR,2018,4/1/2017,3/31/2018
1752_part3,MYANMAR FIRST GEMS & JEWELLERY CO LTD,MYANMAR FIRST GEMS & JEWELLERY CO LTD-Myanmar-2018,Private,112643648,Mining,Gem; Jade,n/a,n/a,3.17250839662E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1753_part3,MYANMAR GOLDEN POINT FAMILY CO. LTD.,MYANMAR GOLDEN POINT FAMILY CO. LTD.-Myanmar-2018,Private,109529788,Mining,Gold,n/a,n/a,1.365509733E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1754_part3,MYANMAR IMPERIAL JADE CO,MYANMAR IMPERIAL JADE CO-Myanmar-2018,Private,176227869,Mining,Gem; Jade,n/a,n/a,4.47640555726E9,Myanmar,MMR,2018,4/1/2017,3/31/2018
1755_part3,MYANMAR LAR BA GEMS CO. LTD.,MYANMAR LAR BA GEMS CO. LTD.-Myanmar-2018,Private,111053472,Mining,Gem; Jade,n/a,n/a,1500000,Myanmar,MMR,2018,4/1/2017,3/31/2018
1756_part3,MYANMAR MYO KO MEDICAL INSTRUMENT COMPANY LIMITED,MYANMAR MYO KO MEDICAL INSTRUMENT COMPANY LIMITED-Myanmar-2018,Private,111192928,Mining,Iron,n/a,n/a,75209,Myanmar,MMR,2018,4/1/2017,3/31/2018
1757_part3,MYANMAR NAING GROUP MINING COMPANY LTD,MYANMAR NAING GROUP MINING COMPANY LTD-Myanmar-2018,Private,112682317,Mining,Limestone,n/a,n/a,45613400,Myanmar,MMR,2018,4/1/2017,3/31/2018
1758_part3,MYANMAR PETROLEUM EXPLORATION & PRODUCTION CO. LTD.,MYANMAR PETROLEUM EXPLORATION & PRODUCTION CO. LTD.-Myanmar-2018,Private,n/a,Oil & Gas,Oil; Gas; Condensates,n/a,n/a,11064522,Myanmar,MMR,2018,4/1/2017,3/31/2018
1759_part3,MYANMAR PONGPIPAT COMPANY LIMITED,MYANMAR PONGPIPAT COMPANY LIMITED-Myanmar-2018,Private,106803838,Mining,Tin; Tungsten,n/a,n/a,2.716372842E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1760_part3,MYANMAR RICH LAND GEMS,MYANMAR RICH LAND GEMS-Myanmar-2018,Private,101665933,Mining,Gem; Jade,n/a,n/a,6.3326177675E8,Myanmar,MMR,2018,4/1/2017,3/31/2018
1761_part3,MYANMAR RUBY ENTERPRISE CO.LTD,MYANMAR RUBY ENTERPRISE CO.LTD-Myanmar-2018,Private,"1499,1995-1996",Mining,Gem; Jade,n/a,n/a,,Myanmar,MMR,2018,4/1/2017,3/31/2018
1762_part3,MYANMAR SIMCO SONG DA JOINT STOK COMPANY LIMITED,MYANMAR SIMCO SONG DA JOINT STOK COMPANY LIMITED-Myanmar-2018,Private,110108567,Mining,Marble,n/a,n/a,6093992.07,Myanmar,MMR,2018,4/1/2017,3/31/2018
1763_part3,MYANMAR SITHU,MYANMAR SITHU-Myanmar-2018,Private,106648646,Mining,Gem; Jade,n/a,n/a,3.503993957E7,Myanmar,MMR,2018,4/1/2017,3/31/2018
1764_part3,MYANMAR TASAKI CO. LTD,MYANMAR TASAKI CO. LTD-Myanmar-2018,Private,151618537,Mining,Pearl,n/a,n/a,476448712,Myanmar,MMR,2018,4/1/2017,3/31/2018
