Full company name,Payments to Governments Report,Country,Year
BONIKRO GOLD MINE (EX LGL MINES CI SA),1789144973.0,Cote d'Ivoire,2018
CADERAC. SA,846849373.0,Cote d'Ivoire,2018
CNR INTERNATIONAL,63949883.0,Cote d'Ivoire,2018
COMPAGNIE MINIERE DU BAFING,84390294.0,Cote d'Ivoire,2018
COMPAGNIE MINIERE DU LITTORAL,605133865.0,Cote d'Ivoire,2018
DRAGON OIL AND GAS S.A,394800000.0,Cote d'Ivoire,2018
ENI IVORY COAST LTD,333148252.0,Cote d'Ivoire,2018
ETRUSCAN RES. COTE D'IVOIRE,30959796.0,Cote d'Ivoire,2018
FOXTROT INTERNATIONAL,58246433186.0,Cote d'Ivoire,2018
HIRE GOLD MINE (EX NEWCREST HIRE),4559579756.0,Cote d'Ivoire,2018
KOSMOS,4819167409.0,Cote d'Ivoire,2018
LA MANCHA COTE D'IVOIRE,1867685263.0,Cote d'Ivoire,2018
LGL RESOURCES COTE D'IVOIRE,86011548.0,Cote d'Ivoire,2018
PERSEUS MINING CÔTE D'IVOIRE,1583681765.0,Cote d'Ivoire,2018
PERSEUS YAOURE SARL (EX AMARA MINING),30127024.0,Cote d'Ivoire,2018
PETROCI CI-11,7284770.0,Cote d'Ivoire,2018
SHILOH MANGANESE,231747849.0,Cote d'Ivoire,2018
SISAG-STE IVOIRO-SUISSE,1208798354.0,Cote d'Ivoire,2018
SOCIETE DES MINES D'ITY,6337466154.0,Cote d'Ivoire,2018
SOCIETE DES MINES DE TONGON,36445956272.0,Cote d'Ivoire,2018
SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE CÔTE D'IVOIRE (PETROCI),61957882665.0,Cote d'Ivoire,2018
SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA CÔTE D'IVOIRE (SODEMI),123813711.0,Cote d'Ivoire,2018
TOTAL E & P,188742824.0,Cote d'Ivoire,2018
TULLOW CI,1279458886.0,Cote d'Ivoire,2018
TULLOW COTE D'IVOIRE EXPLORATION LIMITED,1131007646.0,Cote d'Ivoire,2018
VITOL CDI LIMITED,2727768.0,Cote d'Ivoire,2018
ALPHAMINBISIE MINING SA,2010650.0,Democratic Republic of Congo,2017
AMUR MUGOTE & FRERES,872650.0,Democratic Republic of Congo,2017
BAI JIE,1000000.0,Democratic Republic of Congo,2017
BANRO CONGO MINING,304420.0,Democratic Republic of Congo,2017
BOLFAST,34256.0,Democratic Republic of Congo,2017
BOSS MINING SARL,52023831.0,Democratic Republic of Congo,2017
CGM LISHI MINING SPRL,3022484.0,Democratic Republic of Congo,2017
CHEMICAL OF AFRICA SARL (CHEMAF),39949861.0,Democratic Republic of Congo,2017
CNMC  CONGO COMPAGNIE MINIERE SARL(CNMC SARL),2797258.0,Democratic Republic of Congo,2017
CNMC CONGO COMPAGNIE MINIERE SARL(CNMC SARL),2797258.14,Democratic Republic of Congo,2017
CNMC HUACHIN MABENDE MINING,66279739.0,Democratic Republic of Congo,2017
COMFORCE,966.0,Democratic Republic of Congo,2017
COMPAGNIE D'EXPLOITATION DES REJETS DE KINGAMYAMBO SARL (METALKOL),110602126.0,Democratic Republic of Congo,2017
COMPAGNIE MINERE DE TONDO (CMT),15773.0,Democratic Republic of Congo,2017
COMPAGNIE MINIERE DE KAMBOVE SAS (COMIKA),10433164.0,Democratic Republic of Congo,2017
COMPAGNIE MINIERE DE LUISHA SAS (COMILU),9230851.0,Democratic Republic of Congo,2017
COMPAGNIE MINIERE DE MUSONOIE GLOBAL (COMMUS),11694495.0,Democratic Republic of Congo,2017
CONGO COBALT CORPORATION SARL (CCC),4657565.0,Democratic Republic of Congo,2017
CONGO DONGFANG INTERNATIONAL MINING SARL (CDM),23158624.0,Democratic Republic of Congo,2017
CONGO INTERNATIONAL MINING CORPORATION SAS (CIMCO),1061814.0,Democratic Republic of Congo,2017
CONGO JINJUNCHENG MINING COMPANY (CJMC),1018806.0,Democratic Republic of Congo,2017
COPROCO GROUP SARL,81143.0,Democratic Republic of Congo,2017
CROWN MINING,146226.0,Democratic Republic of Congo,2017
DATHCOM (DATHOMIR),1899800.0,Democratic Republic of Congo,2017
DIVINE LAND MINING SARL,10305.0,Democratic Republic of Congo,2017
DRAGON INTERNATIONAL MINING SARL,116737.0,Democratic Republic of Congo,2017
ENERGULF,0.0,Democratic Republic of Congo,2017
EPPM,0.0,Democratic Republic of Congo,2017
FRONTIER SA,57353459.0,Democratic Republic of Congo,2017
GIRO GOLDFIELDS,1092779.0,Democratic Republic of Congo,2017
GOLDEN AFRICAN RESOURCES SARL (GAR),1247923.0,Democratic Republic of Congo,2017
GOMA MINING,14724.0,Democratic Republic of Congo,2017
GROUPEMENT POUR LE TRAITEMENT DU TERRIL DE LUBUMBASHI (GTL),6236511.0,Democratic Republic of Congo,2017
HONG KONG EXCELLENT,3000000.0,Democratic Republic of Congo,2017
HUA YING TRADING COMPAGNY,0.0,Democratic Republic of Congo,2017
HUACHIN METAL LEACH S.A (HML),7541512.0,Democratic Republic of Congo,2017
HUAYOU,3047424.0,Democratic Republic of Congo,2017
IVERLAND MINING CONGO SARL (IMC SARL),8618030.0,Democratic Republic of Congo,2017
KAI PENG MINING,7757716.0,Democratic Republic of Congo,2017
KAMBOVE MINING SAS,3782093.0,Democratic Republic of Congo,2017
KAMOA COPPER SA (EX. BARBADOS),5349165.0,Democratic Republic of Congo,2017
KAMOTO COOPER COMPANY S.A (KCC),43137914.0,Democratic Republic of Congo,2017
KATANGA METALS,464522.0,Democratic Republic of Congo,2017
KIBALI GOLDMINES SA,49016457.0,Democratic Republic of Congo,2017
KINSENDA COPPER COMPANY SARL (KICC),8255510.0,Democratic Republic of Congo,2017
KIPUSHI CORPORATION SA (KICO),4206772.0,Democratic Republic of Congo,2017
KISANFU MINING SPRL (KIMIN),112332.0,Democratic Republic of Congo,2017
LA CONGOLAISE DES MINES ET DE DEVELOPPEMENT SARL (COMIDE),2033675.0,Democratic Republic of Congo,2017
LA CONGOLAISE D’EXPLOITATION MINIERE (COMINIERE),11139.0,Democratic Republic of Congo,2017
LA GENERALE DES CARRIERES ET DES MINES (GECAMINES),6577291.0,Democratic Republic of Congo,2017
LA MINIERE DE BAKWANGA SA (MIBA),3194.0,Democratic Republic of Congo,2017
LA MINIERE DE KALUMBWE MYUNGA (MKM),13909251.0,Democratic Republic of Congo,2017
LA MINIERE DE KALUNKUNDI (LAMIKAL),1249305.0,Democratic Republic of Congo,2017
LA MINIERE DE KASOMBO SAS (MIKAS),398194.0,Democratic Republic of Congo,2017
LA SINO CONGOLAISE DES MINES SA (SICOMINES),8484888.0,Democratic Republic of Congo,2017
LIREX SARL,24475158.0,Democratic Republic of Congo,2017
LUALABA MINING RESOURCES SAS,1070233.0,Democratic Republic of Congo,2017
LUGUSHWA MINING S.A.R.L,332282.0,Democratic Republic of Congo,2017
LUISHA MINING ENTREPRISE,253209.0,Democratic Republic of Congo,2017
MACROLINK JIAYUAN MINING SARL (MJM),7807350.0,Democratic Republic of Congo,2017
MANONO MINERALS SARL,13596.0,Democratic Republic of Congo,2017
METAL AND CHEMICAL (METACHEM),731424.0,Democratic Republic of Congo,2017
METAL MINES SARL (MTM),7975706.0,Democratic Republic of Congo,2017
MINES D’OR DE KISENGE SPRL (CLUFF MINING/MDDK),7745.0,Democratic Republic of Congo,2017
MINING MINERAL RESSOURCE  SARL (MMR),2908636.0,Democratic Republic of Congo,2017
MINING MINERAL RESSOURCE SARL (MMR),2908636.85,Democratic Republic of Congo,2017
MINING PROGRESS COMPANY SARL (MPC),46623.0,Democratic Republic of Congo,2017
MMG KINSEVERE,48535839.0,Democratic Republic of Congo,2017
MONGBWALU GOLD MINES SA (MGM),87036.0,Democratic Republic of Congo,2017
MUANDA INTERNATIONAL OIL COMPANY (MIOC),68414722.0,Democratic Republic of Congo,2017
MURUMBI MINERALS SPRL,6031.0,Democratic Republic of Congo,2017
MUTANDA MINING SARL (MUMI),334135090.0,Democratic Republic of Congo,2017
"MWANA AFRICA CONGO GOLD, LA MINIERE DE ZANIKODO (MIZAKO)",1602117.0,Democratic Republic of Congo,2017
NAMOYA MINING SARL,4665771.0,Democratic Republic of Congo,2017
OIL OF DRC,60435.0,Democratic Republic of Congo,2017
OM METAL RESSOURCES,736261.0,Democratic Republic of Congo,2017
PERENCO ODS LIMITED (EX. CHEVRON),22817896.0,Democratic Republic of Congo,2017
PERENCOREP,28866407.0,Democratic Republic of Congo,2017
PHELPS DODGE CONGO,985526.0,Democratic Republic of Congo,2017
RASH ET RASH SARL,60009.0,Democratic Republic of Congo,2017
RUASHI MINING SAS (RUMI),33816442.0,Democratic Republic of Congo,2017
RUBACO SARL,950328.0,Democratic Republic of Congo,2017
RUBAMIN,7406391.0,Democratic Republic of Congo,2017
SHITURU MINING CORPORATION SAS (SMCO),11076786.0,Democratic Republic of Congo,2017
SINO KATANGATIN SARL (SKT),78517.0,Democratic Republic of Congo,2017
SOCIETE ANHUI CONGO D'INVEST.MIN/SACIM,4863111.0,Democratic Republic of Congo,2017
SOCIETE AURIFERE DU KIVU ET DU MANIEMA (SAKIMA),86171.0,Democratic Republic of Congo,2017
SOCIETE COMMERCIALE DE LA MINIERE DE KISENGE - MANGANESE (SCK-MN),2606.0,Democratic Republic of Congo,2017
SOCIETE D'EXPLOITATION DE GISEMENTS DE KALUKUNDI SPRL (SWANMINES),92124.0,Democratic Republic of Congo,2017
SOCIETE D'EXPLOITATION DE KIPOI S.A (SEK),10828290.0,Democratic Republic of Congo,2017
SOCIETE D'EXPLOITATION DE LA CASSITERITE AU KATANGA SPRL (SECAKAT),10778.0,Democratic Republic of Congo,2017
SOCIETE D'EXPLOITATION DES GISEMENTS DE MALEMBA NKULU (SEGMAL),20416.0,Democratic Republic of Congo,2017
SOCIETE DE DEVELOPPEMENT INDUSTRIEL ET MINIER DU CONGO SARL (SODIMICO),861917.0,Democratic Republic of Congo,2017
SOCIETE DE DEVELOPPEMENT INDUSTRIEL ET MINIER DU KATANGA  SA (SODIMIKA),338321.0,Democratic Republic of Congo,2017
SOCIETE DE DEVELOPPEMENT INDUSTRIEL ET MINIER DU KATANGA SA (SODIMIKA),338321.59,Democratic Republic of Congo,2017
SOCIETE DE TRAITEMENT DU TERRIL DE LUBUMBASHI (STL),4036220.0,Democratic Republic of Congo,2017
SOCIETE DEXPLOITATION DE SHAMITUMBA,13151.0,Democratic Republic of Congo,2017
SOCIETE GENERALE DE COMMERCE SARL (SOGECOM),12517.0,Democratic Republic of Congo,2017
SOCIETE IMMOBILIERE DU CONGO (SIMCO),2684314.0,Democratic Republic of Congo,2017
SOCIETE KAMITUGA MINING S.A.R.L,201180.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE BISUNZU,2078213.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE DEZIWA SAS (SOMIDEZ),561388.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE DIAMANT DE LUPATAPATA (SMDL),570.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE KILO-MOTO SARL(SOKIMO),172083.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE KOLWEZI (SMK),35.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE MITWABA (SOMIMI),6971.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DE MOKU - BEVERENDI,1513905.0,Democratic Republic of Congo,2017
SOCIETE MINIERE DU KATANGA (SOMIKA),13474448.0,Democratic Republic of Congo,2017
SOGEWYZ,376942.0,Democratic Republic of Congo,2017
SONAHYDROC SA (EX. COHYDRO),132938.0,Democratic Republic of Congo,2017
STE BRAVUKA CONGO SA,0.0,Democratic Republic of Congo,2017
SURESTREAM,0.0,Democratic Republic of Congo,2017
TANGANYIKA MINING COMPANY SPRL,104483.0,Democratic Republic of Congo,2017
TEIKOKU OIL DRC,46160057.0,Democratic Republic of Congo,2017
"TENGYUAN COBALT & COPPER RESOURCES LTD.,  CO.( TCC. SAR)",5815412.0,Democratic Republic of Congo,2017
"TENGYUAN COBALT & COPPER RESOURCES LTD., CO.( TCC. SAR)",5815411.78,Democratic Republic of Congo,2017
TENKE FUNGURUME MINING S.A (TFM),363978703.0,Democratic Republic of Congo,2017
THOMAS MINING SARL,1604786.0,Democratic Republic of Congo,2017
TOTAL E&P,806992.0,Democratic Republic of Congo,2017
TSHISANGAMA SIMON MINING (TSM),1594490.0,Democratic Republic of Congo,2017
TWANGIZA MINING S.A.R.L,7280359.0,Democratic Republic of Congo,2017
UNITED COMMINIERE,90173.0,Democratic Republic of Congo,2017
BARRICK PUEBLO VIEJO DOMINICAN CORPORATION,9872556842.0,Dominican Republic,2018
"CORPORACIÓN MINERA DOMINICANA, S.A.",512440574.0,Dominican Republic,2018
"ENVIROGOLD (LAS LAGUNAS), LIMITED",142495371.0,Dominican Republic,2018
"FALCONBRIDGE DOMINICANA, S.A.",69706651.0,Dominican Republic,2018
PUEBLO VIEJO DOMINICANA CORPORATION,9872556842.0,Dominican Republic,2018
BARRICK PUEBLO VIEJO DOMINICAN CORPORATION,11188190236.0,Dominican Republic,2019
"CORPORACIÓN MINERA DOMINICANA, S.A.",218290580.0,Dominican Republic,2019
DOVEMCO,5299.0,Dominican Republic,2019
"ENVIROGOLD (LAS LAGUNAS), LIMITED",0.0,Dominican Republic,2019
"FALCONBRIDGE DOMINICANA, S.A.",58999317.0,Dominican Republic,2019
BARRICK PUEBLO VIEJO DOMINICAN CORPORATION,23450599223.0,Dominican Republic,2020
"CORPORACIÓN MINERA DOMINICANA, S.A.",214629728.0,Dominican Republic,2020
"ENVIROGOLD (LAS LAGUNAS), LIMITED",0.0,Dominican Republic,2020
"FALCONBRIDGE DOMINICANA, S.A.",92768649.0,Dominican Republic,2020
DANGOTE INDUSTRIES (ETHIOPIA) PLC,345870053.0,Ethiopia,2017
DERBA MIDROC CEMENT PLC,248795579.0,Ethiopia,2017
EAST CEMENT SC,1119624.0,Ethiopia,2017
MESSEBO CEMENT FACTORY PLC,417187621.0,Ethiopia,2017
MIDROC GOLD MINE PLC,654340633.0,Ethiopia,2017
NATIONAL CEMENT SC.,77811379.0,Ethiopia,2017
PIONEER CEMENT MANUFACTURING PLC,32329095.0,Ethiopia,2017
BEB ERDGAS UND ERDÖL GMBH & CO. KG,79114446.0,Germany,2017
DEA DEUTSCHE ERDÖL AG (NOW: WINTERSHALL DEA DEUTSCHLAND GMBH),105067955.0,Germany,2017
DYCKERHOFF-GRUPPE,6180843.0,Germany,2017
EXXONMOBIL CENTRAL EUROPE HOLDING GMBH,124854472.0,Germany,2017
HEIDELBERGER SAND UND KIES GMBH,935555.0,Germany,2017
HOLCIM (DEUTSCHLAND) GMBH,1431834.0,Germany,2017
JTSD-BRAUNKOHLEBERGBAU GMBH / MIBRAG,38381231.0,Germany,2017
K+S-GRUPPE / ESCO GMBH & CO. KG,1677957.0,Germany,2017
K+S-GRUPPE / K+S KALI GMBH,818422.0,Germany,2017
LEAG LAUSITZER ENERGIE BERGBAU AG,6815361.0,Germany,2017
NEPTUNE ENERGY DEUTSCHLAND GMBH (FORMER: ENGIE E&P HOLDING GERMANY GMBH),11178444.0,Germany,2017
QUARZWERKE GMBH,9308000.0,Germany,2017
RWE-GRUPPE / RHEINISCHE BAUSTOFFWERKE GMBH,0.0,Germany,2017
RWE-GRUPPE / RWE POWER AG,21769595.0,Germany,2017
SIBELCO DEUTSCHLAND GMBH,1615970.0,Germany,2017
SÜDWESTDEUTSCHE SALZWERKE AG,13586875.0,Germany,2017
VERMILION ENERGY GERMANY GMBH & CO. KG,3426669.0,Germany,2017
WACKER CHEMIE AG,473096.0,Germany,2017
WINTERSHALL GMBH (NOW: WINTERSHALL DEA DEUTSCHLAND GMBH),50025640.0,Germany,2017
BEB ERDGAS UND ERDÖL GMBH & CO. KG,64975977.0,Germany,2018
DEA DEUTSCHE ERDÖL AG (NOW: WINTERSHALL DEA DEUTSCHLAND GMBH),109933554.0,Germany,2018
DYCKERHOFF-GRUPPE,3455778.0,Germany,2018
EXXONMOBIL CENTRAL EUROPE HOLDING GMBH,295341507.0,Germany,2018
HEIDELBERGER SAND UND KIES GMBH,681217.0,Germany,2018
HOLCIM (DEUTSCHLAND) GMBH,1362502.0,Germany,2018
JTSD-BRAUNKOHLEBERGBAU GMBH / MIBRAG,23907389.0,Germany,2018
K+S-GRUPPE / ESCO GMBH & CO. KG,6737168.0,Germany,2018
K+S-GRUPPE / K+S KALI GMBH,969669.0,Germany,2018
LEAG LAUSITZER ENERGIE BERGBAU AG,14978107.0,Germany,2018
NEPTUNE ENERGY DEUTSCHLAND GMBH (FORMER: ENGIE E&P HOLDING GERMANY GMBH),12653245.0,Germany,2018
QUARZWERKE GMBH,10506000.0,Germany,2018
RWE-GRUPPE / RHEINISCHE BAUSTOFFWERKE GMBH,312173.0,Germany,2018
RWE-GRUPPE / RWE POWER AG,30138837.0,Germany,2018
SIBELCO DEUTSCHLAND GMBH,1436874.0,Germany,2018
SÜDWESTDEUTSCHE SALZWERKE AG,7777910.0,Germany,2018
VERMILION ENERGY GERMANY GMBH & CO. KG,3466852.0,Germany,2018
WACKER CHEMIE AG,706404.0,Germany,2018
WINTERSHALL GMBH (NOW: WINTERSHALL DEA DEUTSCHLAND GMBH),54686542.0,Germany,2018
BEB ERDGAS UND ERDÖL GMBH & CO. KG,60237911.0,Germany,2019
DEA DEUTSCHE ERDÖL AG (NOW: WINTERSHALL DEA INTERNATIONAL AG),72634803.0,Germany,2019
DYCKERHOFF-GRUPPE,4569529.0,Germany,2019
EXXONMOBIL CENTRAL EUROPE HOLDING GMBH,211388740.0,Germany,2019
HEIDELBERGER SAND UND KIES GMBH,585372.0,Germany,2019
HOLCIM (DEUTSCHLAND) GMBH,1116218.0,Germany,2019
HÜLSKENS HOLDING GMBH & CO. KG,3435758.0,Germany,2019
JTSD-BRAUNKOHLEBERGBAU GMBH / MIBRAG,10025365.0,Germany,2019
K+S MINERALS AND AGRICULTURE GMBH,4404504.0,Germany,2019
LEAG LAUSITZER ENERGIE BERGBAU AG,7629807.0,Germany,2019
NEPTUNE ENERGY DEUTSCHLAND GMBH (FORMER: ENGIE E&P HOLDING GERMANY GMBH),11571187.0,Germany,2019
QUARZWERKE GMBH,12336000.0,Germany,2019
RWE-GRUPPE / RHEINISCHE BAUSTOFFWERKE GMBH,616614.0,Germany,2019
RWE-GRUPPE / RWE POWER AG,24689479.0,Germany,2019
SIBELCO GRUPPE,1701329.0,Germany,2019
SÜDWESTDEUTSCHE SALZWERKE AG,16065479.0,Germany,2019
VERMILION ENERGY GERMANY GMBH & CO. KG,3077629.0,Germany,2019
WACKER CHEMIE AG,672743.0,Germany,2019
WINTERSHALL GMBH (NOW: WINTERSHALL DEA DEUTSCHLAND GMBH),52788205.0,Germany,2019
BEB ERDGAS UND ERDÖL GMBH & CO. KG,28135319.0,Germany,2020
DYCKERHOFF-GRUPPE,5259389.0,Germany,2020
EXXONMOBIL CENTRAL EUROPE HOLDING GMBH,38037187.0,Germany,2020
HEIDELBERGER SAND UND KIES GMBH,797376.0,Germany,2020
HOLCIM (DEUTSCHLAND) GMBH,1203795.0,Germany,2020
HÜLSKENS HOLDING GMBH & CO. KG,1986261.0,Germany,2020
JTSD-BRAUNKOHLEBERGBAU GMBH / MIBRAG,8163401.0,Germany,2020
K+S MINERALS AND AGRICULTURE GMBH,1072909.0,Germany,2020
LEAG LAUSITZER ENERGIE BERGBAU AG,4903059.0,Germany,2020
NEPTUNE ENERGY DEUTSCHLAND GMBH (FORMER: ENGIE E&P HOLDING GERMANY GMBH),6856478.0,Germany,2020
QUARZWERKE GMBH,8987000.0,Germany,2020
RWE-GRUPPE / RHEINISCHE BAUSTOFFWERKE GMBH,109458.0,Germany,2020
RWE-GRUPPE / RWE POWER AG,20640429.0,Germany,2020
SIBELCO GRUPPE,1171557.0,Germany,2020
SÜDWESTDEUTSCHE SALZWERKE AG,6222832.0,Germany,2020
VERMILION ENERGY GERMANY GMBH & CO. KG,1461161.0,Germany,2020
WACKER CHEMIE AG,174440.0,Germany,2020
WINTERSHALL DEA AG,61454683.0,Germany,2020
ABOSSO GOLDFIELDS LTD,33781289.0,Ghana,2017
ADAMUS RESOURCES LTD,32056598.0,Ghana,2017
ANADARKO,0.0,Ghana,2017
ANGLOGOLD ASHANTI (GHANA) LTD,0.0,Ghana,2017
ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,104671910.0,Ghana,2017
ASANKO GOLD GHANA LTD,64145274.0,Ghana,2017
CHIRANO GOLD MINES LTD,171056185.0,Ghana,2017
ECO ATLANTIC OIL & GAS GHANA LIMITED,0.0,Ghana,2017
ENI GHANA EXPLORATION & PRODUCTION LIMITED,12014565.0,Ghana,2017
GHANA BAUXITE COMPANY LTD,9909892.0,Ghana,2017
GHANA MANGANESE CO. LTD,81253586.0,Ghana,2017
GHANA NATIONAL PETROLEUM COMPANY,2161457081.0,Ghana,2017
GOLDEN STAR (BOGOSO/PRESTEA) LTD,43579876.0,Ghana,2017
GOLDEN STAR (WASSA) LTD,36570909.81,Ghana,2017
GOLDFIELDS GHANA LTD,422764475.98,Ghana,2017
HESS GHANA EXPLORATION LIMITED,1293510.0,Ghana,2017
KIBI GOLDFIELDS LTD,0.0,Ghana,2017
KOSMOS ENERGY GHANA HC,160181462.0,Ghana,2017
MEDEA DEVELOPMENT LIMITED,0.0,Ghana,2017
NEWMONT GHANA GOLD LIMITED,221914997.57999998,Ghana,2017
NEWMONT GOLDEN RIDGE LTD,224277767.53,Ghana,2017
PERSEUS MINING GHANA LTD,50193565.0,Ghana,2017
PETRO SA GHANA LIMITED,0.0,Ghana,2017
TULLOW GHANA LIMITED,2115753.0,Ghana,2017
UB RESOURCES LIMITED,0.0,Ghana,2017
WEST AFRICAN QUARRIES LTD,0.0,Ghana,2017
ABOSSO GOLDFIELDS LTD,40968650.0,Ghana,2018
ADAMUS RESOURCES LTD,36329118.0,Ghana,2018
AGM PETROLEUM,0.0,Ghana,2018
ANADARKO,0.0,Ghana,2018
ANGLOGOLD ASHANTI (GHANA) LTD,0.0,Ghana,2018
ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,153375967.0,Ghana,2018
ASANKO GOLD GHANA LTD,81480374.0,Ghana,2018
CHIRANO GOLD MINES LTD,229273211.0,Ghana,2018
ENI GHANA EXPLORATION & PRODUCTION LIMITED,11812113.0,Ghana,2018
GHANA BAUXITE COMPANY LTD,11935669.0,Ghana,2018
GHANA MANGANESE CO. LTD,231349285.0,Ghana,2018
GHANA NATIONAL PETROLEUM COMPANY,3759107062.0,Ghana,2018
GOLDEN STAR (BOGOSO/PRESTEA) LTD,24832147.0,Ghana,2018
GOLDEN STAR (WASSA) LTD,50741815.0,Ghana,2018
GOLDFIELDS GHANA LTD,285988813.5,Ghana,2018
HESS GHANA EXPLORATION LIMITED,1932242.0,Ghana,2018
KIBI GOLDFIELDS LTD,0.0,Ghana,2018
KOSMOS ENERGY GHANA HC,166852414.0,Ghana,2018
NEWMONT GHANA GOLD LIMITED,223762755.0,Ghana,2018
NEWMONT GOLDEN RIDGE LTD,436397086.0,Ghana,2018
PERSEUS MINING GHANA LTD,69230252.0,Ghana,2018
PETRO SA GHANA LIMITED,48155272.0,Ghana,2018
TULLOW GHANA LIMITED,243568267.0,Ghana,2018
VITOL,0.0,Ghana,2018
WEST AFRICAN QUARRIES LTD,0.0,Ghana,2018
ABOSSO GOLDFIELDS LTD,10170423.639999999,Ghana,2019
ADAMUS RESOURCES LTD,6418766.08,Ghana,2019
ANADARKO,35714369.47,Ghana,2019
ANGLOGOLD ASHANTI (GHANA) LTD,258317.88,Ghana,2019
ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,15284359.989999998,Ghana,2019
ASANKO GOLD GHANA LTD,19721896.44,Ghana,2019
CHIRANO GOLD MINES LTD,33812579.85,Ghana,2019
ENI GHANA EXPLORATION & PRODUCTION LIMITED,33419300.700000003,Ghana,2019
GHANA BAUXITE COMPANY LTD,0.0,Ghana,2019
GHANA MANGANESE CO. LTD,34825814.06,Ghana,2019
GHANA NATIONAL PETROLEUM COMPANY,545755875.16,Ghana,2019
GOLDEN STAR (BOGOSO/PRESTEA) LTD,3521683.55,Ghana,2019
GOLDEN STAR (WASSA) LTD,0.0,Ghana,2019
GOLDFIELDS GHANA LTD,99551412.09999998,Ghana,2019
KOSMOS ENERGY GHANA HC,77266545.47,Ghana,2019
NEWMONT GHANA GOLD LIMITED,100158458.19000001,Ghana,2019
NEWMONT GOLDEN RIDGE LTD,89633441.24,Ghana,2019
PERSEUS MINING GHANA LTD,28573216.48,Ghana,2019
PETRO SA GHANA LIMITED,5233155.43,Ghana,2019
TULLOW GHANA LIMITED,141827017.91000003,Ghana,2019
VITOL,24892923.76,Ghana,2019
CITY PETEN S. DE R. L.,0.0,Guatemala,2017
EMPRESA PETROLEA DEL ITSMO S.A.,0.0,Guatemala,2017
ENTRE MARES DE GUATEMALA S.A.,0.0,Guatemala,2017
GUAXILAN S. A.,0.0,Guatemala,2017
MAYA TRADICIÓN,0.0,Guatemala,2017
MAYANÍQUEL S.A.,0.0,Guatemala,2017
MINERA SAN RAFAEL S.A.,0.0,Guatemala,2017
MONTANA EXPLORADORA DE GUATEMALA S.A.,0.0,Guatemala,2017
PERENCO GUATEMALA LIMITED,0.0,Guatemala,2017
PEÑA RUBIA S.A.,0.0,Guatemala,2017
"PROCESAMIENTO DE MATERIAS PRIMAS, SÍLICE Y DERIVADOS DE CENTROAMÉRICA S.A.",0.0,Guatemala,2017
ADAMANTIUM HOLDINGS,0.0,Guyana,2018
AGM INC.,2940988289.0,Guyana,2018
ALPHONSO CLINTON,30543339.0,Guyana,2018
ARANKA GOLD INCORPORATED,647339.0,Guyana,2018
AZEEM BAKSH,17079505.0,Guyana,2018
BABOOLALL CHUNILALL,62651228.0,Guyana,2018
BARACARA QUARRIES INC,3032825.0,Guyana,2018
BAUXITE COMPANY OF GUYANA INC,173472.0,Guyana,2018
BHABENDRA BADRINAUTH,0.0,Guyana,2018
BOSAI MINERALS GUYANA INC,3205360.0,Guyana,2018
CATALEYA ENERGY LTD,0.0,Guyana,2018
CGX RESOURCES INC.,94321463.0,Guyana,2018
CHINA JIAHAU CORPORATION INC.,0.0,Guyana,2018
CNOOC NEXEN,412480.0,Guyana,2018
CORREIA MINING CO.,11447337.0,Guyana,2018
DINAR TRADING,156181833.0,Guyana,2018
DISARZ JEANNE GESEL,18242301.0,Guyana,2018
ECO (ATLANTIC) GUYANA INC,21034969.0,Guyana,2018
EL DORADO TRADING,1498799684.0,Guyana,2018
ESSO EXPLORATION & PRODUCTION GUYANA LTD,719448255.0,Guyana,2018
EXCEL MINERALS,99638153.0,Guyana,2018
GHANESH MOHINDERNAUTH,0.0,Guyana,2018
GOLD TARGET EXPORT,40000.0,Guyana,2018
GREY WOLF RESOURCES,84710810.0,Guyana,2018
GUYANA INDUSTRIAL MINERAL GIMIN,23041279.0,Guyana,2018
GUYANA MANGANESE INC.,0.0,Guyana,2018
HARPY INVESTMENTS,0.0,Guyana,2018
HENRY ALPHONSO,29661494.0,Guyana,2018
HESS CORPORATION,0.0,Guyana,2018
HIGGINS WINSLOW THEOPILUS,30215121.0,Guyana,2018
HOPKINSON MORRIS & SHAWN,13386299.0,Guyana,2018
INNOVATIVE MINING,68418266.0,Guyana,2018
J&D MINING,0.0,Guyana,2018
JHI ASSOCIATES (BVI) INC,21049850.0,Guyana,2018
KASSIM WAZIM,0.0,Guyana,2018
MAHADEO GURDEV,0.0,Guyana,2018
MAHADEO MILLBURN,0.0,Guyana,2018
METHURAM SURAJ,17087288.0,Guyana,2018
MID ATLANTIC OIL & GAS INC,419698.0,Guyana,2018
