Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Ra-Krom Tirana,Private,K88016902A,Mining,Chromium,,,12518692.0,Albania,ALB,2017,2017-01-01,2017-12-31
Ral,Private,J96829416C,Mining,Chromium,,,3960038.0,Albania,ALB,2017,2017-01-01,2017-12-31
Ro-Gent-1 shpk,Private,L06510401F,Mining,Chromium,,,7250393.0,Albania,ALB,2017,2017-01-01,2017-12-31
SHKALLA shpk,Private,J98021904S,Mining,Chromium,,,37444984.0,Albania,ALB,2017,2017-01-01,2017-12-31
STONE PRODUCTION. SHPK,Private,K41313033U,Mining,"Limestone, Marble",,,28492952.0,Albania,ALB,2017,2017-01-01,2017-12-31
Salillari,Private,J62903125G,Mining,Limestone,,,221416488.0,Albania,ALB,2017,2017-01-01,2017-12-31
San Leone Energy Plc.,Private,K81421014P,Oil & Gas,"Oil, Gas, Condensates",,,4814574.0,Albania,ALB,2017,2017-01-01,2017-12-31
Santara shpk,Private,J64102248C,Mining,Not Reported,,,18584868.0,Albania,ALB,2017,2017-01-01,2017-12-31
Selenice Bitumi,Private,K16815202M,Mining,Bituminous mixtures,,,26233577.0,Albania,ALB,2017,2017-01-01,2017-12-31
Shell Upstream Albania B.V,Private,L21807009I,Oil & Gas,"Oil, Gas, Condensates",,,444657139.8,Albania,ALB,2017,2017-01-01,2017-12-31
Sherwood Internacional Petroleum Ltd,Private,L01607016G,Oil & Gas,"Oil, Gas, Condensates",,,38957698.93,Albania,ALB,2017,2017-01-01,2017-12-31
Shkembi,Private,K26513471B,Mining,Chromium,,,6056527.0,Albania,ALB,2017,2017-01-01,2017-12-31
Shpresa - AL,Private,K31321021N,Mining,Limestone,,,68818315.0,Albania,ALB,2017,2017-01-01,2017-12-31
Sokolaj sh.p.k,Private,K64312403D,Mining,Chromium,,,2321965.0,Albania,ALB,2017,2017-01-01,2017-12-31
Stone Group Albania shpk,Private,K64727001E,Mining,Limestone,,,506117.0,Albania,ALB,2017,2017-01-01,2017-12-31
TRANSOIL GROUP AG (IEC Visoka Shp),Private,L11725004I,Oil & Gas,"Oil, Gas, Condensates",,,234739112.34,Albania,ALB,2017,2017-01-01,2017-12-31
TUR-ALB-KROM sh.p.k,Private,K81819509L,Mining,Chromium,,,18277815.0,Albania,ALB,2017,2017-01-01,2017-12-31
Tadri sh.p.k,Private,J68403919H,Mining,Chromium,,,8856736.0,Albania,ALB,2017,2017-01-01,2017-12-31
Tanusha,Private,J64104103H,Mining,Limestone,,,13366579.0,Albania,ALB,2017,2017-01-01,2017-12-31
Topi Eki,Private,J82916504G,Mining,Sandstone,,,5601828.0,Albania,ALB,2017,2017-01-01,2017-12-31
VEGA Sh.p.k,Private,K01524006L,Mining,Not Reported,,,214782582.0,Albania,ALB,2017,2017-01-01,2017-12-31
Valteri Grand Sh.P.K,Private,K72327010L,Mining,Chromium,,,3061639.0,Albania,ALB,2017,2017-01-01,2017-12-31
Vellezerit Llupo,Private,K02701009U,Mining,Limestone,,,11768191.0,Albania,ALB,2017,2017-01-01,2017-12-31
Vllaznimi Deda Imp-Exp,Private,J78716319A,Mining,Chromium,,,22398793.0,Albania,ALB,2017,2017-01-01,2017-12-31
Xhulio,Private,J74517202O,Mining,"Gypsum, Limestone",,,25141966.0,Albania,ALB,2017,2017-01-01,2017-12-31
Ylberi,Private,K07729908J,Mining,Chromium,,,26511175.0,Albania,ALB,2017,2017-01-01,2017-12-31
Zasha,Private,K82217010F,Mining,Chromium,,,53366763.0,Albania,ALB,2017,2017-01-01,2017-12-31
Çupi Group shpk,Private,L06417401O,Mining,Chromium,,,8659203.0,Albania,ALB,2017,2017-01-01,2017-12-31
”DITEKO” sh.p.k,Private,K92108022E,Other,Electric Energy,,,58032805.0,Albania,ALB,2017,2017-01-01,2017-12-31
