Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
شرکت استخراج و پروسس معادن کابل راک,Private,9007418198,Other,Nephrite,Not applicable,Not available,1645313.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسس مواد معدنی بالا ده خوشی Bala Deh Khoshi Mining Pro.Co,Private,9007730204,Mining,,,,100.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج و پروسیس معادن فضل الرحمن قریشی Fazl Rahman Quraishi Mining Co,Private,9005341053,Mining,,,,900.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج وپروسس سنگ بری زرافشان سفید,Private,9002301225,Other,Construction Stone,Not applicable,Not available,111128.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت استخراج وپروسس سنگ عرفان غزنوی لمتید Urfan Ghaznawi LTD,Private,9001404715,Other,Travertine,Not applicable,Not available,8070.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت اعتماد قره باغ,Private,9000917576,Other,Gravel,Not applicable,Not available,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت افغان کول ال ال سی Afghan Coal LLC,Private,1029975016,Mining,,,,1524979.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت امید سباون,Private,9001792929,Other,Construction Stone,Not applicable,Not available,302394.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت اکتشاف و استخراج معدن اترس Atress Mining Co,Private,9006537204,Mining,,,,300.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت برادران خالد عزیز,Private,1019984010,Other,Coal,Not applicable,Not available,2000000.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت برادران عادل,Private,1026557205,Other,Marble,Not applicable,Not available,2719867.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت تصفیه نفت سلیم کاروان Saleem Karwan Mining Co,Private,9000851866,Mining,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت تولید سنګ مرمر شمشاد رحمن Shamshad Rahman Talc Pro.Co,Private,1040288019,Mining,,,,312117.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت تولید سنگ تزیناتی وتعمیراتی هلال,Private,1044928016,Other,Marble,Not applicable,Not available,14787.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت تولید سنگ کابول تدبیر,Private,9000977075,Other,Construction Stone,Not applicable,Not available,1955468.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت تکنالوجست,Private,9000412131,Other,Gravel,Not applicable,Not available,1648402.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت خدمات استخراج معدن سنتارامریکن ال ال سی Center American LLC,Private,9001415893,Mining,,,,3090.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت خدمات انجنیری جیو و معادن افغانایت Afghan Knight Geo & Mining Co,Private,9001172742,Mining,,,,27978379.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت ذوب آهن کتلیست Katalest Iron Co,Private,9000133984,Mining,,,,37961.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت ریگریشن کابل گلدره,Private,9000937442,Other,Gravel,Not applicable,Not available,225848.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت ساختمانی حاجی ملا شاه میرزی,Private,1039350010,Other,Gravel,Not applicable,Not available,1453212.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت ساختمانی فاروق استانکزی,Private,1014901019,Other,GravelGravel Sand,Not applicable,Not available,764284.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت سرمایه گذاری معادن Mining Investment Company,Private,1028365011,Other,Marble,Not applicable,Not available,216200.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت سنگبری صائب لمتید Saeb LTD,Private,1021385206,Mining,,,,21106.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت سها می مرمرباختر Bakhter Talk priv-ltd,Private,1051914016,Mining,,,,100.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت صنعتی جهان سنگ ساحل لمتید Jahan Sang Sahel LTD,Private,1029365200,Mining,,,,135505.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت صنعتی و سنگبری بهار مرمر لمتید Bahar MarMar LTD,Private,1028386017,Mining,,,,64473.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت صنعتی کرومایت برادران Brothers Cromite LTD,Private,1051051017,Mining,,,,1650.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت معدن کاران برادران دره صوف Darai Soof Brother Mining Co,Private,1044142014,Other,coal,Not applicable,Not available,79800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت معدن کاری غلام رسول پامیر Pamir Rasool Mining Co,Private,1016640169,Mining,,,,71680.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت معدن کاری کولاک Kolak Mining Co,Private,1016338160,Mining,,,,86545.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شرکت پروسس سنگ تالک پامیر خراسان Pamir Khorasan Talc Processing Co,Private,9002944453,Mining,,,,5800.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شهاب محبوب تالک اومرمرو استخراج اوپروسس شرکت Shahab Mahboob Talc Pro.Co,Private,1018661015,Mining,,,,9551.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
شیرمحمد صالح دمعدن اواستخراج اوپروسس شرکت Shar Mohammad Saleh Mining Co,Private,9001614248,Mining,,,,31660.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
صاف افغان منرال قیمتی او نیمه قیمتی تیږو تولید اوپروسس شرکت SAF Afghan Gem Stones Pro.Co,Private,9006717954,Mining,,,,700.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
عابد عظیم تالک دسنګ مرمرواستخراج اوپروسس Abid Azim Talc Pro.Co,Private,9006568381,Mining,,,,955.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
عتیق محب استخراج معد ن اوپروسس شرکت Atiq Moheb Mining Pro.Co,Private,9008062722,Mining,,Not applicable,Not available,2500.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"فقیر حسین, محمد حسین",Private,9001745869,Other,Construction Stone,Not applicable,Not available,367052.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"محمد هاشم فرزند عبدالله, محمد هاشم",Private,9001268979,Other,Construction Stone,Not applicable,Not available,150836.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"محمد یاور ولد عبدالکریم, محمد یاور",Private,Not available,Other,Construction Stone,Not applicable,Not available,5182.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"محمدی فرزند مسجدی, محمد دل",Private,9002542117,Other,Construction Stone,Not applicable,Not available,188674.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
مزار بابا دتالک اوسنګ مرمر استخراج اوپروسس شرکت Mazar Baba Talc Pro.Co,Private,9006658075,Mining,,,,9650.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
نارټ ویسټ منرلز North West Minerals,Private,1008467084,Mining,,,,400.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
نبی افغان دمعدن استخراج او پروسس شر کت Nabi Afghan Mining Co,Private,1010360087,Mining,,,,51280.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"نجیب الله فرزند عین الله, نجیب الله فرزند عین الله",Private,9002519941,Other,Construction Stone,Not applicable,Not available,41722.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"نصرالله فرزند اول الدین, نصرالله",Private,9002519966,Other,Construction Stone,Not applicable,Not available,62227.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"نقیب الله فرزند محمد نبی, نقیب الله فرزند محمد نبی",Private,9003125821,Other,Construction Stone,Not applicable,Not available,96968.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
یاسر منصور دمعدن استخراج اوپروسس شرکت Yaser Mansoor Mining Co,Private,9006658026,Mining,,,,2150.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
یونس انیس احمدزی تالک معدن استخراج اوپروسس شرکت Yonos Anis Ahmadzai Talc Pro.Co,Private,9006579651,Mining,,,,50.0,Afghanistan,AFG,2019,2018-12-21,2019-12-20
